Wavenumber (cm^-1),0M,0.6M,0.8M,1M,1.2M,1.4M,1.8M
792.1307,0.361393535,0.264896274,0.317772927,0.292300532,0.379191322,0.303555347,0.327096156
792.6128,0.355565545,0.268224667,0.321126777,0.296309059,0.383001873,0.309215558,0.333356715
793.095,0.345820429,0.268428391,0.320893475,0.297619897,0.383106058,0.312819815,0.337328927
793.5771,0.332844348,0.265441927,0.317004599,0.29609497,0.379502289,0.314112578,0.338827686
794.0592,0.317374649,0.259423628,0.30970603,0.291826907,0.372590919,0.313023138,0.337865263
794.5413,0.300098739,0.250712891,0.299513319,0.285097784,0.363070582,0.309659044,0.334604575
795.0234,0.28161431,0.239769929,0.287121759,0.276310988,0.351763186,0.304266341,0.329300127
795.5056,0.262440201,0.227117246,0.273290123,0.265922468,0.339434143,0.297173879,0.322245409
795.9877,0.243041588,0.213293616,0.258731182,0.254386451,0.326663425,0.288731664,0.31373768
796.4698,0.223848468,0.198821281,0.244026888,0.242125406,0.313793221,0.279260005,0.304061609
796.9519,0.205254825,0.184181607,0.229587024,0.229513594,0.300951976,0.269020865,0.293483715
797.4341,0.1876021,0.169797523,0.215651901,0.216871291,0.288126305,0.258218065,0.282254804
797.9162,0.171156781,0.156018265,0.202329237,0.20445749,0.275246915,0.247014327,0.27060449
798.3983,0.156096785,0.143111676,0.18965191,0.19246876,0.262262146,0.235562253,0.258739407
798.8804,0.142508069,0.131262952,0.177634112,0.181038339,0.24918052,0.224030012,0.24684018
799.3625,0.130393019,0.120579907,0.166310159,0.170243746,0.236082729,0.212613285,0.235067349
799.8447,0.119687935,0.111103301,0.155744559,0.160119289,0.223108786,0.201527815,0.223566537
800.3268,0.110281679,0.102819389,0.146016802,0.150673287,0.210437508,0.190986718,0.212479406
800.809,0.102036719,0.095672077,0.137191023,0.14190302,0.198266298,0.181168904,0.201947788
801.2911,0.094805544,0.089571335,0.12928469,0.133803594,0.186792538,0.172192689,0.192110827
801.7732,0.088445645,0.084400266,0.12225509,0.126369454,0.176199904,0.164102181,0.183094723
802.2553,0.082827881,0.080018425,0.116002464,0.119590122,0.166641592,0.156871856,0.174998946
802.7374,0.07784199,0.076268415,0.110396873,0.113446778,0.158223198,0.150428035,0.167886556
803.2196,0.073396091,0.07298518,0.105310068,0.107912011,0.150988224,0.144682467,0.161783969
803.7017,0.069413078,0.070011025,0.100646409,0.102957142,0.144911965,0.139565561,0.156688509
804.1838,0.065826181,0.067214189,0.096358582,0.098564025,0.139907972,0.135052807,0.152584564
804.6659,0.062575495,0.06450841,0.092447236,0.09473514,0.135851096,0.131174213,0.149456012
805.1481,0.059608331,0.061864503,0.088943848,0.091496412,0.132606993,0.128005177,0.147291934
805.6302,0.056881155,0.059309232,0.085888212,0.08888585,0.130062411,0.12563942,0.146079074
806.1123,0.054363979,0.056911497,0.083307808,0.086934632,0.128143,0.124156838,0.145785779
806.5945,0.052042656,0.054754215,0.081206517,0.085642236,0.126814698,0.123590013,0.146344642
807.0765,0.049916213,0.05290557,0.079563914,0.084960708,0.126067901,0.1239082,0.147648014
807.5587,0.047991212,0.051394504,0.078343838,0.084794516,0.125895957,0.125018672,0.149560895
808.0408,0.04627286,0.050201212,0.077505446,0.085019839,0.126276543,0.126790588,0.151950346
808.5229,0.044757497,0.049265655,0.077011465,0.085516887,0.127166036,0.129089312,0.154722283
809.0051,0.043428077,0.04850785,0.076829927,0.086202421,0.12850647,0.131813087,0.157847438
809.4872,0.042254346,0.047853325,0.076929351,0.087047606,0.130240347,0.134912347,0.161361535
809.9693,0.041195144,0.047250041,0.077269271,0.088072459,0.132321044,0.138389476,0.165337322
810.4514,0.040203835,0.046674245,0.077796617,0.089318661,0.134718028,0.14227576,0.169839299
810.9336,0.03923041,0.046119992,0.078444628,0.09081268,0.137407153,0.146598912,0.174879131
811.4156,0.038223724,0.045580715,0.079142702,0.09253373,0.140359661,0.151352903,0.18039515
811.8978,0.037131736,0.045033633,0.079830062,0.094407804,0.143534116,0.156488218,0.186267638
812.3799,0.035905341,0.044434729,0.080470611,0.096325309,0.146880211,0.161919966,0.19236627
812.8621,0.034502739,0.043729552,0.081060547,0.098183354,0.150355215,0.167557132,0.198609605
813.3442,0.03289647,0.04287422,0.081626062,0.099927749,0.153945476,0.173331162,0.205010003
813.8263,0.031081262,0.041858065,0.082212138,0.10158305,0.157681527,0.1792184,0.211680224
814.3085,0.029078636,0.040717332,0.082868704,0.103252769,0.1616423,0.185243488,0.218800648
814.7905,0.02693425,0.0395307,0.083636834,0.105088854,0.165936748,0.191465062,0.226553993
815.2727,0.024711303,0.038398195,0.084545573,0.10724318,0.170677244,0.197954158,0.235058233
815.7548,0.022477736,0.037410824,0.085616532,0.109819103,0.175947025,0.204776416,0.244323137
816.2369,0.020294183,0.036622689,0.086873995,0.112839328,0.181779908,0.211983552,0.25425181
816.7191,0.018205518,0.03603942,0.088355836,0.116249088,0.188158899,0.21962223,0.264684048
817.2012,0.016239358,0.035625932,0.090116391,0.119944394,0.195032678,0.22774463,0.275463918
817.6833,0.014408256,0.035330751,0.092216616,0.12382069,0.202343228,0.23641639,0.286503695
818.1654,0.012717099,0.035117008,0.094710403,0.127820372,0.21005542,0.245711556,0.297817354
818.6476,0.011167363,0.034986604,0.097628642,0.131963446,0.218173612,0.255697494,0.309512357
819.1296,0.009763321,0.03498675,0.100974655,0.136351569,0.226746027,0.266415375,0.32174645
819.6118,0.008512135,0.035197013,0.104730115,0.141144186,0.235852327,0.27786974,0.334669861
820.0939,0.00742625,0.035703214,0.108876394,0.146518165,0.245582952,0.290035003,0.348380192
820.576,0.006523307,0.036566011,0.11341374,0.152622097,0.256015649,0.302876829,0.362901105
821.0582,0.005823698,0.037798,0.118371739,0.159539724,0.267197089,0.316374569,0.378192567
821.5403,0.005346683,0.039357677,0.123800123,0.167271585,0.279128476,0.330538289,0.394178262
822.0225,0.005101664,0.041157659,0.129740921,0.175736736,0.29176218,0.345398093,0.410777996
822.5045,0.005076932,0.043088509,0.136195009,0.184794837,0.305002869,0.360977808,0.427933055
822.9867,0.005231009,0.045044128,0.14310049,0.194284419,0.318721015,0.377258439,0.445613829
823.4688,0.005490079,0.04694563,0.15033425,0.204066865,0.332771033,0.394158804,0.463818792
823.9509,0.005757827,0.048755315,0.157749758,0.214067076,0.347020937,0.411545704,0.48256424
824.433,0.00593534,0.050479578,0.16523161,0.22429906,0.361381504,0.429280537,0.501878909
824.9152,0.005946134,0.052162616,0.172753374,0.234863949,0.375833633,0.447287228,0.521797284
825.3973,0.00575845,0.053874355,0.180408722,0.245924851,0.390446631,0.465611815,0.542357514
825.8794,0.005393886,0.055698193,0.188403146,0.257662683,0.405383618,0.484448525,0.563604979
826.3616,0.00491882,0.057720284,0.197005193,0.270226016,0.420886292,0.504110959,0.585595563
826.8436,0.004419891,0.060021556,0.206475155,0.283695414,0.437250014,0.524954709,0.608408745
827.3258,0.003972137,0.062673363,0.217000512,0.298075254,0.454778289,0.547281232,0.632161512
827.8079,0.003612704,0.065733959,0.228659036,0.313314656,0.473737104,0.571250358,0.657022038
828.29,0.003332059,0.069249941,0.241427078,0.329362206,0.494304883,0.596848153,0.683211448
828.7722,0.003083814,0.073255888,0.255223638,0.346221553,0.516530916,0.623905559,0.710982428
829.2543,0.002810334,0.077776652,0.269970997,0.363999394,0.540314472,0.652175118,0.740565965
829.7365,0.002473287,0.082829676,0.285648568,0.382917607,0.565407644,0.681424984,0.772096472
830.2185,0.002073331,0.088428864,0.302315722,0.403287152,0.591458269,0.71151957,0.805528678
830.7007,0.001653159,0.094590001,0.320099728,0.425445637,0.618092206,0.742449861,0.840572022
831.1828,0.001280547,0.101336228,0.339155611,0.449683,0.645016745,0.77429371,0.876664842
831.6649,0.001019544,0.108704643,0.359618038,0.476165402,0.672116794,0.807121508,0.913012719
832.147,0.00090184,0.116751533,0.381564822,0.504889747,0.699495834,0.840886022,0.948680061
832.6292,0.000909633,0.125551271,0.405002318,0.535656951,0.727434045,0.875326625,0.982710294
833.1113,0.000977536,0.13519179,0.429870402,0.568082359,0.756262229,0.909940844,1.014236657
833.5934,0.001010906,0.145763404,0.456055081,0.601622349,0.786189972,0.944013605,1.042559377
834.0756,0.000913768,0.157345136,0.483394976,0.635617994,0.817131348,0.976706049,1.06717598
834.5576,0.000617803,0.169989863,0.511670733,0.66934912,0.848597849,1.007144889,1.087775071
835.0398,0.000101448,0.183714692,0.540582051,0.702090137,0.879683097,1.03448605,1.104221273
835.5219,-0.000603907,0.198494899,0.569721992,0.733157043,0.909176097,1.057904575,1.116520347
836.004,-0.001422708,0.214264748,0.598564705,0.761946741,0.935766455,1.076556817,1.124765932
836.4861,-0.002252767,0.230920283,0.626488516,0.787944265,0.958300115,1.089562639,1.129049079
836.9683,-0.002989493,0.248324331,0.652830536,0.810723764,0.975971464,1.096103971,1.129359616
837.4504,-0.003546348,0.2663097,0.676972148,0.82992967,0.988399331,1.095630603,1.125531116
837.9325,-0.003872586,0.284681613,0.698416008,0.845275574,0.995565968,1.088110067,1.117276943
838.4147,-0.0039632,0.303220392,0.716833704,0.856543036,0.9976786,1.07415081,1.104323929
838.8968,-0.003859354,0.32168316,0.732051324,0.863597209,0.995034227,1.054922315,1.086601688
839.3789,-0.003642129,0.339803415,0.743984768,0.866395065,0.987931973,1.031867911,1.064388087
839.861,-0.003414381,0.357287427,0.752549545,0.864995406,0.976649096,1.006376521,1.038330388
840.3431,-0.003278999,0.373804488,0.757600188,0.859556334,0.961459391,0.979523671,1.009330481
840.8253,-0.00331543,0.388979419,0.758924661,0.85033693,0.942663245,0.951981948,0.978350976
841.3074,-0.003561212,0.402397228,0.756314571,0.837684242,0.920625376,0.92405776,0.946245615
841.7896,-0.004004165,0.41363221,0.749668284,0.822019252,0.895789635,0.895816828,0.913662081
842.2717,-0.004587659,0.422297776,0.739085553,0.803791535,0.868679,0.86721751,0.881037536
842.7538,-0.005227303,0.428109985,0.724898054,0.78342799,0.83985477,0.838217621,0.848647996
843.2359,-0.00583308,0.43093678,0.707625093,0.761274706,0.809864926,0.808825206,0.816676907
843.718,-0.006330187,0.430809732,0.687868444,0.737576002,0.779173982,0.779114196,0.785266003
844.2002,-0.006670118,0.427890279,0.666206794,0.71248974,0.748125368,0.749212574,0.754530988
844.6823,-0.006831514,0.422406138,0.643118164,0.686152213,0.716938684,0.719292459,0.724555522
845.1644,-0.006811815,0.414587347,0.618965261,0.658751162,0.685751785,0.689552746,0.695378133
845.6465,-0.006616009,0.404630046,0.594016841,0.630577637,0.654685271,0.660203086,0.666989796
846.1287,-0.00624883,0.392698103,0.56849411,0.602022796,0.62390266,0.631432676,0.639349698
846.6108,-0.005714947,0.378951918,0.542603966,0.573520427,0.593634638,0.603376298,0.612404654
847.0929,-0.005024946,0.36358647,0.51655703,0.545457832,0.564160323,0.576083622,0.586116359
847.575,-0.004203867,0.346854752,0.490561673,0.518099967,0.535749023,0.549512026,0.56046883
848.0571,-0.003295246,0.329069112,0.464809101,0.491549212,0.50860363,0.523554116,0.535460421
848.5393,-0.002359106,0.31057591,0.439460073,0.465770043,0.482810489,0.498092176,0.511089206
849.0214,-0.001459134,0.291726629,0.414640922,0.440650698,0.458335684,0.473062409,0.487339701
849.5035,-0.000649141,0.272842812,0.390445003,0.416083082,0.435051944,0.448504769,0.464181777
849.9857,4.20E-05,0.254196828,0.366943293,0.392027724,0.412793985,0.424570958,0.441588637
850.4678,0.00061399,0.235998518,0.344191514,0.368537546,0.391416936,0.401493211,0.419561013
850.9499,0.001091909,0.218401417,0.32224033,0.345742085,0.370841497,0.379520952,0.398151639
851.432,0.001512933,0.201513601,0.301142643,0.323803022,0.351067299,0.358851761,0.377474366
851.9142,0.001911029,0.185417332,0.280959075,0.30286698,0.332161225,0.339582804,0.357688785
852.3962,0.002308216,0.170189575,0.261760767,0.28303798,0.314222746,0.321698273,0.338965086
852.8784,0.002714481,0.155915438,0.243628842,0.264373679,0.297348583,0.305089733,0.321442512
853.3605,0.003135225,0.14269192,0.226643582,0.246901007,0.281605806,0.289601111,0.305194027
853.8427,0.003584432,0.130616865,0.210874482,0.230637333,0.267025261,0.275078479,0.290210437
854.3248,0.004091711,0.119766136,0.196364074,0.215602349,0.253607366,0.261406116,0.276413347
854.8069,0.004700888,0.11017148,0.183121817,0.201813863,0.24134111,0.248521253,0.263690418
855.289,0.00545614,0.101801324,0.171124928,0.189275046,0.230218733,0.236409397,0.251939956
855.7711,0.006382781,0.094557233,0.160329372,0.177956622,0.220242864,0.225083061,0.24110835
856.2533,0.007469935,0.088289707,0.150683316,0.167791079,0.211420614,0.214563077,0.231204988
856.7354,0.008664581,0.082825278,0.142138291,0.158680222,0.203746888,0.204863654,0.2222868
857.2175,0.009884685,0.0780024,0.13465008,0.150516321,0.197185895,0.195991599,0.214420687
857.6996,0.011046923,0.073700031,0.128170799,0.143207026,0.191658137,0.187950348,0.207639163
858.1818,0.012100641,0.069853795,0.122634457,0.136695156,0.187041636,0.18074851,0.201906205
858.6639,0.013056396,0.066453459,0.117949741,0.130962757,0.183188541,0.174402784,0.197109993
859.146,0.013993992,0.06352527,0.114003808,0.126020252,0.179954839,0.16893529,0.193084163
859.6282,0.015045496,0.061106707,0.110679697,0.121882426,0.177231644,0.164361148,0.189648617
860.1102,0.016355558,0.059219962,0.107878524,0.118541443,0.174962446,0.160671911,0.186651503
860.5924,0.018036165,0.057858266,0.105541219,0.115947612,0.173144727,0.157817123,0.183995926
861.0745,0.020128513,0.056982446,0.103650434,0.114004464,0.171807465,0.155694063,0.181639303
861.5566,0.022590245,0.056530075,0.10221458,0.112577198,0.170973736,0.15414719,0.179569265
862.0388,0.025310826,0.056430742,0.101239897,0.111515327,0.170624891,0.152984259,0.177772531
862.5209,0.028154431,0.056623725,0.100701194,0.110677288,0.170676444,0.152006519,0.176210144
863.0031,0.031009783,0.057069484,0.100528293,0.109955285,0.170978179,0.151047834,0.174817838
863.4851,0.033835093,0.057755673,0.100616955,0.109287783,0.171340503,0.150010339,0.173526805
863.9673,0.036675635,0.058694444,0.100859051,0.108662675,0.171577698,0.148885932,0.172294029
864.4493,0.039653859,0.059918117,0.101183072,0.108111687,0.171558937,0.147753372,0.17112819
864.9315,0.04293454,0.06147081,0.101583936,0.10769775,0.171247143,0.146753079,0.170093096
865.4136,0.046681578,0.063403326,0.102131129,0.107501859,0.17071613,0.146042094,0.169287405
865.8958,0.051022921,0.065766246,0.10294756,0.107610738,0.170137536,0.145748493,0.168808349
866.3779,0.056034203,0.068605827,0.104171284,0.108104809,0.169740756,0.145934515,0.168716066
866.86,0.061746296,0.071958629,0.105911565,0.109051125,0.169758133,0.146584732,0.169014637
867.3422,0.068166604,0.075844418,0.10821977,0.110494798,0.170369054,0.147617668,0.169655697
867.8242,0.075305251,0.080262143,0.111084928,0.112458608,0.171661441,0.148920642,0.170565549
868.3064,0.083187815,0.085184946,0.114450909,0.114939179,0.173615181,0.150387195,0.171676699
868.7885,0.091848264,0.090561109,0.118243467,0.117909302,0.1761126,0.151947902,0.172950006
869.2706,0.101304424,0.096318274,0.122394381,0.121318661,0.178969833,0.153578384,0.174377323
869.7527,0.111522506,0.102371187,0.12684995,0.12509626,0.181978131,0.155288309,0.175961235
870.2349,0.122388748,0.108629895,0.131559574,0.129151599,0.1849443,0.157093463,0.177686892
870.717,0.133696389,0.11500566,0.136456851,0.133378138,0.187717414,0.158990303,0.179499058
871.1991,0.145158358,0.121411048,0.141440723,0.137657994,0.19019611,0.160937333,0.181297597
871.6813,0.156438778,0.127753835,0.146371241,0.14186904,0.192318871,0.162858486,0.182955019
872.1633,0.167196745,0.133930619,0.151087135,0.145895782,0.19404563,0.164659442,0.184349341
872.6455,0.177124397,0.139820612,0.155433942,0.149642278,0.195342793,0.166252401,0.185395935
873.1276,0.185972538,0.145288274,0.159295383,0.153040183,0.196180647,0.167575898,0.186064918
873.6097,0.19355686,0.150195253,0.162610383,0.156052389,0.196541057,0.168601632,0.186373244
874.0919,0.199751111,0.154417648,0.165368047,0.158663444,0.196430422,0.169328271,0.186358306
874.574,0.204472579,0.1578627,0.167580124,0.160861765,0.195883889,0.169763895,0.18604262
875.0562,0.207670731,0.160475945,0.169243546,0.162611405,0.194950792,0.169904538,0.185403047
875.5382,0.209324412,0.162235438,0.170307399,0.163833291,0.193664774,0.169719638,0.184361101
876.0204,0.209445424,0.163134186,0.170661861,0.164395307,0.192008093,0.16914355,0.182793635
876.5025,0.208082886,0.163158166,0.17015145,0.164126066,0.189888038,0.168079876,0.180561178
876.9846,0.205326126,0.162270434,0.16861236,0.16284801,0.187138612,0.166408568,0.177541966
877.4667,0.2012961,0.160409395,0.165920878,0.160423731,0.183558266,0.164001954,0.173660188
877.9489,0.196132232,0.157502797,0.162032925,0.156794658,0.178968571,0.160739275,0.16890143
878.431,0.189973827,0.15349483,0.157005613,0.152005046,0.173277764,0.156529728,0.163312649
878.9131,0.182948317,0.148375417,0.150993528,0.146195449,0.16652338,0.151333183,0.156992196
879.3953,0.175168023,0.14220222,0.144218476,0.139574413,0.158874612,0.145183625,0.150076031
879.8774,0.166737854,0.135111473,0.136931459,0.132377252,0.150596686,0.138202346,0.142723631
880.3595,0.157773612,0.127311734,0.12937175,0.124832039,0.141991329,0.130601135,0.135109714
880.8416,0.148415994,0.119065701,0.121737861,0.117136808,0.133336319,0.122662049,0.127413231
881.3237,0.138840172,0.110662914,0.114172688,0.109458936,0.124842171,0.114700998,0.119807883
881.8059,0.129248443,0.102391624,0.106767949,0.101942868,0.116639967,0.107020042,0.112448882
882.288,0.119852377,0.094511339,0.099576754,0.094722221,0.108791858,0.099861333,0.105461052
882.7701,0.110844453,0.087230369,0.092635475,0.087923125,0.101317845,0.093370469,0.098925486
883.2522,0.102372001,0.080687,0.085980286,0.081655306,0.094222207,0.087582966,0.092874569
883.7344,0.094521007,0.074942883,0.079658419,0.075995703,0.087512248,0.082433679,0.087294049
884.2165,0.087315588,0.069984898,0.073727602,0.070973013,0.08120445,0.077787835,0.082136256
884.6986,0.080734012,0.065741189,0.068249686,0.066562872,0.075324962,0.073486384,0.077338067
885.1807,0.074734589,0.062107301,0.063279561,0.062699071,0.069905822,0.069392436,0.072842251
885.6628,0.069283221,0.058978218,0.058858641,0.059297875,0.064983695,0.065428281,0.068615616
886.145,0.064371725,0.056280717,0.055012906,0.056288658,0.060599523,0.061595388,0.064657967
886.6271,0.060022011,0.053993539,0.051758712,0.053638264,0.056794588,0.057970271,0.061001171
887.1093,0.056272526,0.0521535,0.049110397,0.051359184,0.053601454,0.054683759,0.057697509
887.5914,0.053155419,0.050842742,0.04708544,0.049498653,0.051028948,0.051886309,0.054803504
888.0735,0.050669955,0.050162233,0.045701996,0.048114543,0.04904718,0.049710286,0.052363233
888.5556,0.048765877,0.050196503,0.044968461,0.047247639,0.047580487,0.048238261,0.050397733
889.0377,0.0473381,0.050980018,0.044864057,0.046899902,0.046514064,0.047482364,0.048901069
889.5199,0.046241671,0.052474034,0.045324563,0.047030991,0.045718211,0.047381652,0.047847148
890.002,0.045315149,0.054554697,0.046230895,0.047566947,0.045077998,0.047812086,0.047198763
890.4841,0.044408308,0.057015799,0.047411412,0.048414347,0.044518158,0.04860531,0.046913429
890.9662,0.0434039,0.059583703,0.048656521,0.049473577,0.044011539,0.049573254,0.046944009
891.4484,0.042230852,0.061942502,0.049745868,0.050638573,0.043565698,0.05052841,0.047231433
891.9305,0.040863354,0.063770464,0.050477435,0.051789862,0.043193474,0.051302984,0.047693997
892.4126,0.039314283,0.064783765,0.050697661,0.052784021,0.042883025,0.051761876,0.048221808
892.8947,0.037620671,0.064779115,0.050319819,0.053453435,0.042577798,0.051811651,0.048680544
893.3768,0.035831356,0.063669995,0.049331459,0.053624507,0.04218373,0.051406506,0.048929453
893.859,0.033994578,0.061500253,0.0477885,0.053154622,0.0415962,0.050551394,0.048850685
894.3411,0.032150232,0.058434185,0.045800658,0.051975745,0.040738989,0.049301271,0.048378401
894.8232,0.030325387,0.054722954,0.043514463,0.050131624,0.03959591,0.047758903,0.047521529
895.3054,0.028533398,0.050659707,0.041097016,0.047789896,0.038224394,0.046069301,0.046370323
895.7875,0.026777361,0.046533688,0.038723513,0.045224241,0.036745466,0.044413135,0.0450889
896.2696,0.025055746,0.042596472,0.03656624,0.042768735,0.035317511,0.042996328,0.043893874
896.7517,0.023372319,0.039047456,0.034789035,0.040764198,0.034112954,0.042043945,0.043033174
897.2339,0.021744959,0.036036812,0.033545101,0.039510129,0.033305082,0.041792451,0.042767355
897.7159,0.02021167,0.033683383,0.032979684,0.039240713,0.033073978,0.042486884,0.043361961
898.1981,0.018829464,0.032093614,0.033235204,0.04012272,0.033619859,0.044373518,0.04508123
898.6802,0.017663996,0.03137119,0.034453193,0.042269919,0.035169606,0.04768872,0.048180607
899.1624,0.016772174,0.03160859,0.036767397,0.045756213,0.037959008,0.052632826,0.05288492
899.6445,0.016183062,0.032859864,0.040280256,0.050612474,0.042184731,0.05932973,0.059348012
900.1266,0.01588331,0.035101746,0.04502425,0.056798384,0.047931568,0.067773536,0.067596935
900.6088,0.015814229,0.038198091,0.050913048,0.0641539,0.055094223,0.077770551,0.077469071
901.0908,0.015883767,0.041882333,0.057695989,0.072345887,0.063322535,0.088892108,0.088560006
901.573,0.015989888,0.045771844,0.064933656,0.080835726,0.072014968,0.100457332,0.100201819
902.0551,0.016049008,0.049413754,0.072010533,0.088889988,0.080373356,0.111558655,0.111488658
902.5372,0.016019588,0.052356538,0.078196413,0.095654859,0.087522505,0.121149259,0.121362383
903.0193,0.015911295,0.054228026,0.082753748,0.100289081,0.092666044,0.128186373,0.128759481
903.5015,0.01577861,0.05480174,0.08507479,0.102135107,0.095241669,0.131815036,0.132796327
903.9836,0.015700557,0.054030166,0.084812934,0.100874038,0.095026915,0.131545317,0.132952636
904.4657,0.015753047,0.052041615,0.081964788,0.096610662,0.092160731,0.127365916,0.12918977
904.9479,0.015984162,0.049100452,0.076873084,0.089848255,0.087079389,0.11974521,0.121959158
905.4299,0.016399073,0.045546323,0.070143039,0.081362415,0.080392493,0.109518385,0.112091204
905.9121,0.016958524,0.041729505,0.062507111,0.072022318,0.072748807,0.097701676,0.100609593
906.3942,0.01759188,0.037960431,0.054682994,0.0626258,0.064732163,0.085304984,0.088534457
906.8763,0.018218765,0.034478062,0.047264395,0.053786947,0.056805429,0.073187571,0.076730076
907.3585,0.018772577,0.031439079,0.040663375,0.045895584,0.04929856,0.061984141,0.065822326
907.8406,0.019219982,0.028921389,0.035101187,0.039132272,0.042426572,0.0520894,0.056178858
908.3228,0.019569228,0.026933835,0.030632476,0.03351684,0.036314604,0.043683259,0.047936086
908.8048,0.019867473,0.025431723,0.027187672,0.028967079,0.031023652,0.036773451,0.04105355
909.287,0.020186485,0.024332421,0.024618826,0.025350164,0.026565723,0.03124488,0.035376256
909.769,0.020602607,0.023533699,0.022742737,0.022519131,0.022916153,0.026905622,0.030697315
910.2512,0.021175593,0.022933162,0.021374011,0.02033283,0.020019962,0.023528081,0.026807723
910.7333,0.021933406,0.022447186,0.020349874,0.018663522,0.017802045,0.020883043,0.023531234
911.2155,0.022867593,0.022025518,0.01954449,0.017399037,0.016176985,0.018769031,0.020741427
911.6976,0.023938824,0.021658318,0.018874415,0.016442182,0.015058899,0.01703047,0.018362328
912.1797,0.025092641,0.021372053,0.018296942,0.015714225,0.014369557,0.015569249,0.016358622
912.6619,0.026279298,0.021217427,0.017803035,0.015156259,0.014040989,0.014342369,0.014720747
913.144,0.027471976,0.021251251,0.01740717,0.014733123,0.014014553,0.013351813,0.013451271
913.6261,0.028676277,0.021519221,0.017135951,0.014432451,0.014235464,0.012623233,0.012552821
914.1082,0.029930691,0.0220442,0.017018457,0.014262185,0.014648515,0.012184619,0.012020738
914.5903,0.031295867,0.022821955,0.017079334,0.014244442,0.015194748,0.012044514,0.011837305
915.0724,0.032839525,0.023827383,0.01733494,0.01440975,0.015814851,0.012181405,0.011968989
915.5546,0.034622688,0.025024925,0.017792173,0.014790124,0.016457565,0.012542014,0.012364235
916.0367,0.036689947,0.026379359,0.018448138,0.015411946,0.017089997,0.013050804,0.012954583
916.5189,0.039068215,0.027864167,0.019291641,0.016288275,0.01770796,0.01362626,0.013659461
917.001,0.041770594,0.02946602,0.020305362,0.017412223,0.018339547,0.014199119,0.014396652
917.4831,0.044803569,0.031184891,0.021469594,0.018751385,0.019040423,0.014725879,0.015095811
917.9652,0.048172286,0.033033342,0.022768208,0.020248347,0.019879231,0.015195364,0.015712195
918.4473,0.051884194,0.035036195,0.02419628,0.021827329,0.020917319,0.015626954,0.016236386
918.9294,0.055949043,0.037232622,0.025766193,0.023411282,0.022189519,0.016063745,0.016697273
919.4116,0.060380179,0.039676543,0.027512275,0.024943078,0.023693317,0.016561792,0.017155772
919.8937,0.065194106,0.042432947,0.029488126,0.026407021,0.025390023,0.017181833,0.017690451
920.3759,0.07041491,0.045569925,0.031760243,0.027842623,0.027221151,0.0179814,0.018380209
920.858,0.076075701,0.049144727,0.0343951,0.029343734,0.029134056,0.019009563,0.019288436
921.3401,0.082218756,0.053188772,0.037446634,0.031040973,0.03110723,0.020302163,0.020451627
921.8222,0.088889615,0.057696117,0.040944662,0.03307337,0.033166193,0.021877861,0.021876103
922.3043,0.096127932,0.062624328,0.044891607,0.035556936,0.03538375,0.023735346,0.023544337
922.7864,0.103953706,0.067904795,0.049261185,0.038558192,0.037860239,0.02585186,0.025424007
923.2686,0.11235709,0.073464258,0.054005452,0.042083013,0.040693561,0.028187482,0.027481082
923.7507,0.121291493,0.07924645,0.059061325,0.046079707,0.043947661,0.030693023,0.029688482
924.2328,0.130673767,0.085225706,0.064356609,0.050454305,0.047630061,0.033320058,0.032030293
924.715,0.140388331,0.091403836,0.069812617,0.055092878,0.051686408,0.036031351,0.034499474
925.1971,0.15029357,0.097789377,0.075344984,0.059879923,0.056013394,0.038805953,0.037090026
925.6792,0.160227013,0.104366599,0.080863693,0.064711498,0.060482835,0.041637503,0.039787091
926.1613,0.170009438,0.111066964,0.086276443,0.069497875,0.064968865,0.044525537,0.042559661
926.6434,0.179449929,0.117757832,0.091496833,0.074163612,0.069370392,0.047467227,0.045360818
927.1255,0.188354481,0.124254576,0.096452521,0.078643833,0.073618555,0.050445898,0.048132834
927.6077,0.196539506,0.130357413,0.101095001,0.08288509,0.077673368,0.053430339,0.05081966
928.0898,0.203851022,0.135898918,0.105402495,0.086845803,0.081513626,0.056378292,0.053380843
928.572,0.210182177,0.14078758,0.109377341,0.090499729,0.08512467,0.059247398,0.055802872
929.0541,0.215485041,0.145025399,0.113036111,0.093835264,0.088492794,0.062004757,0.058101685
929.5362,0.219770933,0.148695255,0.116398519,0.096853247,0.091608155,0.064635818,0.060316022
930.0183,0.223102619,0.151922802,0.119481586,0.099561345,0.094470165,0.067143239,0.062492845
930.5004,0.225580571,0.154830399,0.122298987,0.101974932,0.0970972,0.069543512,0.064671746
930.9825,0.227329408,0.157498618,0.124869202,0.104117892,0.09952626,0.071856551,0.066870718
931.4647,0.228490922,0.159953829,0.127224288,0.106032283,0.101809746,0.074099733,0.069082143
931.9468,0.229217444,0.162177323,0.129414085,0.107780842,0.104001069,0.076280881,0.071275112
932.429,0.229667812,0.164135603,0.131503654,0.109449214,0.10614339,0.078401811,0.073408548
932.9111,0.229994476,0.165805661,0.133557695,0.111130483,0.108257322,0.080457296,0.075441002
933.3932,0.230324682,0.167192858,0.135621338,0.112905058,0.110337098,0.082439905,0.077342867
933.8753,0.230736749,0.168326764,0.137701223,0.114812734,0.112353951,0.08433968,0.079098872
934.3574,0.231237217,0.169240011,0.139753944,0.116832255,0.114262234,0.086141837,0.080706407
934.8395,0.231747481,0.169940198,0.141685485,0.118872561,0.116006455,0.087824252,0.082168164
