Wavenumber (cm^-1),0M,0.6M,0.8M,1M,1.2M,1.4M,1.8M
831.6649,0.001398044,0.02045168,0.286616707,0.441439893,0.566992176,0.744952007,0.796068709
832.147,0.001715139,0.022569348,0.30649644,0.468915617,0.596471701,0.780619524,0.830731663
832.6292,0.002040408,0.024841782,0.327702365,0.497511844,0.626913355,0.815492667,0.865817163
833.1113,0.002303786,0.027149055,0.350143354,0.526941779,0.658202627,0.848872428,0.900719468
833.5934,0.002436112,0.029420933,0.373712833,0.556900409,0.690243058,0.880212897,0.934593361
834.0756,0.002390497,0.031661761,0.398286725,0.587089852,0.722914387,0.909129523,0.966393634
834.5576,0.002159437,0.033949687,0.423719405,0.617215137,0.755976963,0.935312844,0.994997722
835.0398,0.001780678,0.03640922,0.44983078,0.646975349,0.788943141,0.958407717,1.019399078
835.5219,0.001328025,0.039168662,0.476396471,0.676040258,0.820972249,0.977937071,1.03894969
836.004,0.000890204,0.042319985,0.503137835,0.704040987,0.850851825,0.993352995,1.053507582
836.4861,0.000545557,0.045895016,0.529717105,0.730560001,0.877125898,1.004197124,1.063419948
836.9683,0.000339844,0.049863731,0.555731538,0.755125651,0.898375091,1.010308716,1.069278744
837.4504,0.000275372,0.054154189,0.580717314,0.777205323,0.913576859,1.011929939,1.071580508
837.9325,0.00031508,0.058681739,0.604157638,0.796198529,0.922391694,1.009637217,1.070411105
838.4147,0.000395659,0.063374665,0.625506703,0.811452412,0.925232043,1.00409957,1.065342419
838.8968,0.000447906,0.068189959,0.644219926,0.822321858,0.923063197,0.995807745,1.055575903
839.3789,0.000413709,0.073110571,0.659808836,0.828282152,0.917048587,0.984888533,1.040331293
839.861,0.000258684,0.078134108,0.671888782,0.829070303,0.908201876,0.971124587,1.019279793
840.3431,-2.59E-05,0.08325332,0.680231929,0.824793011,0.897174582,0.954145629,0.992840423
840.8253,-0.000426015,0.088440108,0.684793214,0.815949608,0.884215673,0.933721274,0.962157788
841.3074,-0.000912518,0.093639122,0.68571592,0.803337732,0.869269122,0.909993703,0.928816883
841.7896,-0.001446451,0.098768838,0.683290014,0.787879843,0.852131403,0.883540291,0.894439152
842.2717,-0.001984087,0.103728987,0.677881611,0.770427239,0.832624273,0.855238573,0.860352836
842.7538,-0.002480211,0.108409101,0.669833546,0.751611961,0.810706423,0.826022049,0.827410393
843.2359,-0.002889506,0.112697713,0.659384284,0.73178486,0.786527151,0.79664112,0.795972169
843.718,-0.003171068,0.116483863,0.646621819,0.711042128,0.76040671,0.767537906,0.765994716
844.2002,-0.003292882,0.119658849,0.631512712,0.689320678,0.732784427,0.738852701,0.737188104
844.6823,-0.00323733,0.122114929,0.613991902,0.666517877,0.704150635,0.710542974,0.709171486
845.1644,-0.003004987,0.123749213,0.594088932,0.642599144,0.674989094,0.682528191,0.681607012
845.6465,-0.0026157,0.124470561,0.572027118,0.617657522,0.6457316,0.654805112,0.654271906
846.1287,-0.00210598,0.124211115,0.548252648,0.591915552,0.616734028,0.627473786,0.627081472
846.6108,-0.001522353,0.122937574,0.523370516,0.565682156,0.588260594,0.600692528,0.600063433
847.0929,-0.000912501,0.120657361,0.498023076,0.539290144,0.560488046,0.574582109,0.573320715
847.575,-0.000317442,0.117420613,0.472753264,0.513037685,0.53351868,0.549156759,0.546988375
848.0571,0.000235078,0.113314062,0.447915557,0.487151531,0.507398289,0.524302752,0.521207987
848.5393,0.000732609,0.108451633,0.423651476,0.461776334,0.482141156,0.499827282,0.496112126
849.0214,0.001178086,0.102969067,0.399937676,0.436986066,0.457742525,0.475549107,0.471815903
849.5035,0.001585611,0.097015192,0.376669835,0.412806657,0.434178948,0.451390627,0.448404567
849.9857,0.001978276,0.090750804,0.353758197,0.389240655,0.411406311,0.427428683,0.425923905
850.4678,0.002382042,0.084341339,0.331189236,0.366291083,0.389354102,0.403882944,0.40436877
850.9499,0.002823344,0.07795151,0.309050527,0.343976692,0.367932932,0.381049186,0.383683054
851.432,0.003324622,0.071736608,0.287509173,0.322342942,0.347057403,0.359212734,0.36377269
851.9142,0.003900122,0.065831786,0.266769101,0.301461639,0.326679139,0.338569818,0.344533743
852.3962,0.004552086,0.060344389,0.247022419,0.281426463,0.306820262,0.31919368,0.325884192
852.8784,0.005270028,0.055349156,0.228417978,0.262338876,0.287587246,0.301040523,0.307793012
853.3605,0.006032159,0.05088617,0.211045801,0.244292704,0.269156553,0.283991458,0.290290695
853.8427,0.00681117,0.046962668,0.194941638,0.227358247,0.251734931,0.267905212,0.273460717
854.3248,0.00758331,0.043556889,0.180094322,0.21157176,0.235503198,0.252663685,0.257414819
854.8069,0.008336939,0.040624549,0.166461796,0.196935527,0.22056691,0.238195997,0.242263528
855.289,0.009080006,0.038107904,0.153982656,0.183426115,0.206932641,0.224482657,0.228091653
855.7711,0.009837563,0.035944733,0.14258763,0.171007136,0.194512815,0.211541139,0.214947752
856.2533,0.010645839,0.034077838,0.132209979,0.15964245,0.183162204,0.199410192,0.202845924
856.7354,0.011539665,0.032461659,0.122793604,0.149300927,0.172727872,0.188134719,0.191775646
857.2175,0.012540232,0.031065692,0.114297822,0.13995396,0.163091187,0.177758316,0.181709785
857.6996,0.013648867,0.029874117,0.106697575,0.131565932,0.154193784,0.168317709,0.172610373
858.1818,0.014849469,0.028881699,0.099976017,0.124085485,0.146033483,0.159840086,0.164425535
858.6639,0.016119837,0.028088671,0.09411602,0.117443865,0.13863829,0.152336358,0.157088108
859.146,0.017449053,0.027498656,0.089090148,0.111562519,0.132033368,0.145795048,0.150516414
859.6282,0.018851446,0.027115211,0.084853726,0.106365469,0.126211724,0.140175183,0.144624072
860.1102,0.020371638,0.026941328,0.081341596,0.101790475,0.12111988,0.135403322,0.139332222
860.5924,0.022076201,0.026979464,0.078471661,0.09779272,0.116662797,0.131376541,0.134583624
861.0745,0.024034668,0.027228709,0.076148944,0.094336266,0.112720231,0.12796981,0.13034661
861.5566,0.026294979,0.027681787,0.074271199,0.091377682,0.109169299,0.125047682,0.126608888
862.0388,0.028864795,0.02832193,0.07273556,0.088854365,0.105905626,0.122478924,0.123361157
862.5209,0.031705833,0.029122385,0.071445883,0.086681202,0.102858591,0.120150372,0.120579056
863.0031,0.034745206,0.030051923,0.070319781,0.084766147,0.099999358,0.117979386,0.118212289
863.4851,0.037901389,0.031084274,0.069300011,0.083034965,0.097342015,0.115921989,0.116187038
863.9673,0.04111455,0.032211148,0.068360358,0.081456478,0.094937546,0.113973599,0.114421986
864.4493,0.044374039,0.033453628,0.067511524,0.08005485,0.092861091,0.112163751,0.112851055
864.9315,0.047730919,0.034866197,0.066796611,0.078900178,0.09119273,0.110541769,0.11144423
865.4136,0.051293856,0.036530749,0.066279597,0.078080854,0.089993966,0.10916001,0.110216379
865.8958,0.055211226,0.03853957,0.066027463,0.077666743,0.089285344,0.108056622,0.109220262
866.3779,0.059642096,0.040972086,0.066091552,0.07767957,0.089032973,0.107242451,0.108525097
866.86,0.064731891,0.043872293,0.066496189,0.078086067,0.089152294,0.10670287,0.108189488
867.3422,0.070592556,0.047234593,0.067237362,0.07881182,0.089528462,0.106405275,0.108239441
867.8242,0.077297105,0.051004464,0.068293795,0.079776564,0.090051519,0.106320898,0.108659132
868.3064,0.0848814,0.055094354,0.069645791,0.080927248,0.090652277,0.106441483,0.109396598
868.7885,0.093350981,0.059408778,0.07129141,0.082257742,0.091325735,0.106790346,0.110381257
869.2706,0.10268567,0.063871679,0.073254923,0.083803562,0.092132809,0.107418065,0.111544245
869.7527,0.112839693,0.068446116,0.075580183,0.085615582,0.093177737,0.108385464,0.112835358
870.2349,0.123733259,0.073136375,0.078311953,0.087723111,0.09456827,0.109734947,0.11422773
870.717,0.135243267,0.077975503,0.08147066,0.090107081,0.096374661,0.111467525,0.115713579
871.1991,0.147194267,0.082995843,0.085030755,0.09269375,0.098599941,0.113527742,0.117291236
871.6813,0.159353189,0.08819764,0.088907601,0.095369699,0.101171725,0.115808387,0.118949923
872.1633,0.171435583,0.093524577,0.092963344,0.098015321,0.103957212,0.118171102,0.120661539
872.6455,0.183122234,0.098854486,0.097022532,0.10053764,0.106792506,0.120476499,0.122378268
873.1276,0.194085093,0.104009615,0.100899252,0.102887441,0.10951739,0.122611188,0.124037501
873.6097,0.204019428,0.108780901,0.104424532,0.105056537,0.112000588,0.124505775,0.125571942
874.0919,0.212674396,0.112962245,0.107469171,0.107055236,0.114153985,0.126131882,0.12691866
874.574,0.219874497,0.116380108,0.109955052,0.108883303,0.115929769,0.127486436,0.128023978
875.0562,0.225523109,0.118913645,0.111855846,0.110506431,0.117307087,0.128565337,0.128843758
875.5382,0.229587051,0.120498551,0.113185385,0.11185034,0.118278281,0.129342717,0.12934022
876.0204,0.232068624,0.121119801,0.113979726,0.112813932,0.118836505,0.129759192,0.129476913
876.5025,0.232975722,0.120798948,0.114275943,0.113293213,0.118969272,0.129729192,0.129216473
876.9846,0.232297958,0.119581578,0.114093356,0.113205507,0.118658296,0.129157494,0.128520367
877.4667,0.230004353,0.117532285,0.113421748,0.112504213,0.117882465,0.127963937,0.127352135
877.9489,0.22605732,0.114732968,0.112218414,0.111177463,0.116618549,0.126099877,0.125679547
878.431,0.220442632,0.111282498,0.110417833,0.109238348,0.114842614,0.123558077,0.123476101
878.9131,0.213204135,0.107293465,0.107952187,0.106708979,0.112531636,0.120367054,0.120720691
879.3953,0.204469462,0.102885628,0.104776578,0.103613589,0.109665694,0.116581552,0.117398496
879.8774,0.194463435,0.098178014,0.100897266,0.099980784,0.106236913,0.112271232,0.113506088
880.3595,0.183497384,0.093285718,0.096389976,0.095856502,0.102260424,0.107517068,0.10906141
880.8416,0.1719424,0.088317472,0.09140255,0.091316968,0.097786363,0.102412169,0.104118913
881.3237,0.160185921,0.083378519,0.086138777,0.08647673,0.092907531,0.097067107,0.098779744
881.8059,0.148589216,0.078573885,0.080828522,0.081482817,0.087758415,0.091610775,0.093196201
882.288,0.137445697,0.074006912,0.075688429,0.076499501,0.082504236,0.086183038,0.087557716
882.7701,0.126956201,0.069771889,0.07088888,0.071683135,0.077320346,0.080919468,0.082064488
883.2522,0.117219381,0.065942992,0.066530875,0.067159895,0.072365722,0.075930252,0.076890304
883.7344,0.108242802,0.062565746,0.062645242,0.063013965,0.067760798,0.071284684,0.072150622
884.2165,0.099968688,0.05965638,0.059208217,0.05928707,0.063571656,0.06700714,0.067883745
884.6986,0.09230931,0.057214038,0.056174344,0.055993163,0.059812037,0.063088818,0.064057615
885.1807,0.085183275,0.055242391,0.053510889,0.053137291,0.056457264,0.059513355,0.06059739
885.6628,0.078538816,0.053776183,0.051229627,0.05073587,0.053472145,0.056284702,0.057428454
886.145,0.072364084,0.052900344,0.049401833,0.048829391,0.050841297,0.053449108,0.054517737
886.6271,0.066677538,0.052752476,0.048154852,0.047483982,0.048595097,0.051098465,0.051899033
887.1093,0.061506974,0.053505715,0.047650405,0.046783915,0.046821068,0.049354527,0.049673907
887.5914,0.056864715,0.055332457,0.048050052,0.046818544,0.045657434,0.048337918,0.04798638
888.0735,0.052729544,0.058359846,0.049477461,0.047668326,0.045269954,0.048134499,0.046984719
888.5556,0.049043302,0.062627175,0.051986361,0.049392404,0.045817932,0.048769059,0.046781742
889.0377,0.045722914,0.068055598,0.055540222,0.052018171,0.047417561,0.050198542,0.047428114
889.5199,0.042685504,0.074437857,0.060010705,0.05553181,0.050113161,0.052323114,0.048907249
890.002,0.039872832,0.081443165,0.065183633,0.05986254,0.053856183,0.055008383,0.051142068
890.4841,0.037266894,0.088635905,0.070776159,0.064863326,0.058495208,0.058105113,0.054009423
890.9662,0.034888749,0.095504369,0.076452786,0.07028926,0.063774222,0.061456789,0.057347662
891.4484,0.032781468,0.101499006,0.081842929,0.075787902,0.069339844,0.064892752,0.060955153
891.9305,0.030982236,0.106084352,0.0865618,0.080912374,0.074761758,0.068213046,0.064582318
892.4126,0.029497545,0.108803758,0.090238406,0.085168827,0.079572042,0.071178476,0.06793334
892.8947,0.028288009,0.109349282,0.092553234,0.088097856,0.083323005,0.073522366,0.070684746
893.3768,0.027272727,0.107619636,0.093283461,0.089368045,0.085659639,0.074987256,0.072531515
893.859,0.026348412,0.103745724,0.092343637,0.088854006,0.086386501,0.07538246,0.073248633
894.3411,0.025416885,0.098069984,0.089810647,0.086666563,0.085510682,0.074641182,0.072751731
894.8232,0.024409999,0.091085132,0.085921585,0.083126245,0.083245215,0.072856919,0.071131713
895.3054,0.023303209,0.083348731,0.081044998,0.078691786,0.079970583,0.07028361,0.068652265
895.7875,0.022114116,0.075396448,0.075630357,0.073872837,0.076168156,0.067300165,0.065710892
896.2696,0.020887593,0.06767361,0.070147917,0.069154434,0.072344238,0.064349371,0.062776759
896.7517,0.019678161,0.0605,0.065037606,0.064956539,0.068969532,0.061878785,0.06033145
897.2339,0.018533629,0.05406687,0.060676006,0.061626397,0.066444172,0.060296621,0.05882623
897.7159,0.017488898,0.048463333,0.057368096,0.059458675,0.065093783,0.059955188,0.058664953
898.1981,0.016567445,0.043716695,0.055357025,0.058718768,0.065185235,0.061154747,0.060202216
898.6802,0.015788929,0.039830695,0.054838836,0.059652339,0.066943441,0.06415312,0.063743073
899.1624,0.015173362,0.036807813,0.055967283,0.062466987,0.070551246,0.069161083,0.069525633
899.6445,0.014742025,0.034649394,0.058834757,0.067285506,0.07612096,0.076312429,0.077676875
900.1266,0.014510085,0.033335308,0.06342962,0.074079313,0.083637593,0.085604382,0.08814603
900.6088,0.014476083,0.032795157,0.069577081,0.082600941,0.092885614,0.096820022,0.100625876
901.0908,0.014614552,0.032886152,0.076887983,0.092340992,0.103386279,0.109456207,0.114493515
901.573,0.01487477,0.033393718,0.084738801,0.102526773,0.114372432,0.122687051,0.128793994
902.0551,0.015190184,0.03405537,0.092305696,0.112176429,0.124826256,0.135389391,0.142295708
902.5372,0.01549444,0.034606374,0.09866343,0.120214011,0.133592158,0.146256856,0.153630006
903.0193,0.015738555,0.034833237,0.10293961,0.125630234,0.139560914,0.153998532,0.161506197
903.5015,0.015904415,0.034616359,0.104489081,0.127662655,0.141883182,0.157591836,0.164959655
903.9836,0.016007614,0.033948664,0.103035112,0.125947364,0.140154611,0.156515284,0.163557162
904.4657,0.016091,0.032925477,0.098724248,0.120597731,0.134501215,0.150871605,0.157486113
904.9479,0.016209358,0.031707022,0.092071974,0.112175553,0.125534358,0.141345668,0.147488685
905.4299,0.016412529,0.030469634,0.083821606,0.101565954,0.114192858,0.129017442,0.13466949
905.9121,0.016729508,0.029359093,0.074770638,0.089796217,0.101536552,0.11510568,0.120256785
906.3942,0.017163339,0.028461394,0.06562605,0.077857421,0.088564676,0.100743371,0.105392421
906.8763,0.017692522,0.02779771,0.056918634,0.066567054,0.076093968,0.086832168,0.090997861
907.3585,0.018281596,0.027338129,0.04898405,0.05649432,0.064708665,0.073992166,0.077717821
907.8406,0.018894418,0.027028682,0.041989047,0.047943086,0.054761015,0.062578219,0.065924805
908.3228,0.019505348,0.026816743,0.035977809,0.040976883,0.046399986,0.052732325,0.055756551
908.8048,0.020106497,0.026669321,0.030921281,0.035475977,0.039612978,0.04444519,0.047172954
909.287,0.020705616,0.026575908,0.026751046,0.031206412,0.034267,0.037610618,0.040015431
909.769,0.021320838,0.026540509,0.023382142,0.02789185,0.030151763,0.032067942,0.034068003
910.2512,0.021971815,0.026568075,0.020721888,0.025272136,0.02701787,0.027631726,0.029108995
910.7333,0.022672008,0.02665274,0.018675544,0.023141911,0.024613504,0.024111434,0.024949304
911.2155,0.023427635,0.026775551,0.017150214,0.021364019,0.022713804,0.021327061,0.021454019
911.6976,0.024241595,0.026910494,0.016059062,0.019859648,0.021140855,0.019119454,0.018541756
912.1797,0.025120959,0.027038493,0.015325437,0.018587961,0.019772668,0.017358466,0.016171011
912.6619,0.026084828,0.027160169,0.014883723,0.017522377,0.018540747,0.015946839,0.014315399
913.144,0.027168375,0.027303201,0.014677416,0.016637414,0.017420333,0.014820703,0.012942069
913.6261,0.028418777,0.027517813,0.014655034,0.015903526,0.016416619,0.013941837,0.011997096
914.1082,0.029884995,0.027863827,0.014766595,0.015292483,0.015551351,0.013290515,0.011404156
914.5903,0.031603729,0.028390472,0.014963053,0.014784774,0.014850489,0.012852886,0.01107258
915.0724,0.033589115,0.029121842,0.015201371,0.014376488,0.014336417,0.012614037,0.010913555
915.5546,0.035828971,0.030049004,0.015451127,0.014078583,0.014021488,0.012552743,0.010855345
916.0367,0.038292012,0.031134214,0.015699836,0.013911063,0.013903842,0.012641287,0.010852887
916.5189,0.040943312,0.032326309,0.01595666,0.013894049,0.013965153,0.012847993,0.010888898
917.001,0.043763799,0.033580264,0.016247378,0.014040455,0.014172437,0.01314108,0.010966746
917.4831,0.046766045,0.034874197,0.016608116,0.014349515,0.01448291,0.013490614,0.011098325
917.9652,0.049999975,0.036219848,0.017075791,0.014807312,0.014851706,0.013869625,0.011291279
918.4473,0.053546968,0.037661331,0.017682459,0.015389022,0.015241409,0.014254118,0.011540305
918.9294,0.057503954,0.039266352,0.018452768,0.016065407,0.015630396,0.014625258,0.011825405
919.4116,0.061964409,0.041112019,0.019406545,0.016809455,0.016017187,0.014974023,0.01211954
919.8937,0.06700119,0.043268894,0.020561333,0.017604137,0.016419542,0.015307034,0.01240059
920.3759,0.072658734,0.045790709,0.0219361,0.018448158,0.016870396,0.015652061,0.01266771
920.858,0.078955091,0.048706299,0.02354872,0.019359759,0.017410906,0.016058503,0.012952477
921.3401,0.08588971,0.052017441,0.02541275,0.020374433,0.018084504,0.016590012,0.013321468
921.8222,0.093453943,0.055699432,0.027530232,0.021538607,0.018932107,0.017309485,0.013865317
922.3043,0.101638212,0.059706561,0.029889384,0.022899564,0.019991865,0.018262899,0.014679276
922.7864,0.110431158,0.06397873,0.032462325,0.024493789,0.021296484,0.019463163,0.015834881
923.2686,0.11981079,0.068451878,0.035209307,0.026337816,0.022871992,0.020885673,0.01735745
923.7507,0.129730847,0.073067687,0.038085044,0.028424948,0.02473273,0.022474827,0.019213536
924.2328,0.140105838,0.07778261,0.041044491,0.030726971,0.02687378,0.024161731,0.021316414
924.715,0.150800428,0.082571058,0.044048397,0.033202563,0.029263331,0.025886301,0.023546828
925.1971,0.16162526,0.087420309,0.04706468,0.0358052,0.03183802,0.027615669,0.025784867
925.6792,0.172344156,0.09232074,0.050069133,0.038490198,0.034505027,0.029351014,0.027940926
926.1613,0.182690343,0.097250843,0.053044551,0.041216977,0.037150487,0.031120689,0.029973719
926.6434,0.192392587,0.102165536,0.055981895,0.043950726,0.039657932,0.032964819,0.031893241
927.1255,0.201207141,0.106993936,0.058880297,0.046659837,0.041929419,0.034914099,0.033741636
927.6077,0.208950226,0.111644434,0.061746261,0.049318328,0.043906544,0.036976883,0.035566286
928.0898,0.215524312,0.116021903,0.064589914,0.05190825,0.045584337,0.039133376,0.037393373
928.572,0.220931815,0.120047676,0.067417452,0.054424623,0.047013706,0.041343836,0.03921167
929.0541,0.22526962,0.123677045,0.070221706,0.056875531,0.04828927,0.043559373,0.040974567
929.5362,0.228707792,0.126906361,0.072975539,0.059278519,0.049528394,0.045736361,0.042616703
930.0183,0.231452682,0.129769995,0.075630111,0.061649838,0.050841979,0.047841254,0.04407935
930.5004,0.23371031,0.132327756,0.078124344,0.063993936,0.052312174,0.049851921,0.045336092
930.9825,0.235648612,0.134646596,0.080398067,0.066292796,0.053975078,0.051750565,0.046404856
931.4647,0.237379337,0.136785544,0.0824105,0.068506734,0.055818614,0.053520953,0.047348221
931.9468,0.238947489,0.138783491,0.084150901,0.070580191,0.057790176,0.055143785,0.048255974
932.429,0.240345386,0.14065699,0.08564381,0.072459134,0.05981524,0.056605335,0.049224245
932.9111,0.241527695,0.142398837,0.086937871,0.074103648,0.06181305,0.057900908,0.050327829
933.3932,0.242437535,0.143984556,0.088091411,0.075500011,0.063713593,0.059043777,0.051604276
933.8753,0.243023246,0.145376182,0.089153095,0.076659016,0.065462909,0.06006409,0.053042199
934.3574,0.243246668,0.146527202,0.090147777,0.077608967,0.067022239,0.061001958,0.054583198
934.8395,0.243078363,0.147385829,0.091071085,0.078380176,0.068361902,0.061894936,0.056131983
935.3217,0.2424806,0.147895822,0.091890799,0.078992917,0.069454097,0.062765032,0.057573478
935.8038,0.241386115,0.147995463,0.092555269,0.079447629,0.070269089,0.063607919,0.058793161
936.2859,0.239681011,0.147615078,0.093000467,0.079723516,0.070776581,0.064390516,0.059697198
936.7681,0.23720064,0.146675769,0.093157841,0.079781524,0.070951256,0.065054982,0.060228646
937.2502,0.233743598,0.145088896,0.092957987,0.079570316,0.070778403,0.065527264,0.060374274
937.7323,0.229104236,0.142766937,0.092335782,0.079034155,0.070259858,0.06572994,0.060162825
938.2144,0.223115232,0.139638936,0.091237481,0.078122124,0.069413762,0.065593936,0.059653478
938.6965,0.215688097,0.135672725,0.08963039,0.076796434,0.068270215,0.065068109,0.058917939
939.1787,0.206841328,0.130896011,0.087514825,0.075043895,0.066866133,0.064129599,0.058022818
939.6608,0.196703709,0.125406968,0.084930154,0.072883935,0.06523779,0.062787835,0.057014932
940.1429,0.185500473,0.119371221,0.081955682,0.070372977,0.063419893,0.061089038,0.055917016
940.6251,0.173521957,0.113000276,0.078700283,0.067600472,0.061444657,0.059111679,0.054730846
941.1072,0.161089645,0.106517974,0.075282397,0.064674088,0.059344158,0.056956864,0.053447101
941.5893,0.148526209,0.100128026,0.071813257,0.061701963,0.057155231,0.054734502,0.052060255
942.0714,0.136130871,0.093986938,0.0683781,0.058772361,0.054918533,0.052543035,0.050576266
942.5535,0.124162559,0.088194486,0.065031024,0.055942588,0.052678797,0.050455198,0.049018528
943.0357,0.112825374,0.082797886,0.06179765,0.053237546,0.050481321,0.048507237,0.047424137
943.5178,0.102259826,0.077810741,0.058687543,0.050660246,0.048367909,0.046699454,0.045835407
943.9999,0.092537325,0.073233694,0.055707546,0.048209191,0.046373936,0.045007648,0.044290396
944.4821,0.083662676,0.069070163,0.052873872,0.045891938,0.044524782,0.04339733,0.042813801
944.9642,0.075585578,0.065332275,0.050215774,0.043730856,0.042834335,0.041841893,0.041413565
945.4463,0.068221402,0.062036644,0.047772968,0.041758906,0.041302623,0.040333223,0.040081642
945.9284,0.06147796,0.059193823,0.045587307,0.040006787,0.039915958,0.038884921,0.038799898
946.4105,0.055282464,0.056800786,0.043694678,0.038490864,0.038649043,0.037527709,0.037549484
946.8927,0.049600518,0.054838151,0.042117389,0.03720583,0.037470384,0.0362986,0.036318934
947.3748,0.044438859,0.053276179,0.040862698,0.036127628,0.036350726,0.035228239,0.035112344
947.8569,0.039833866,0.052086687,0.039923242,0.035224677,0.035274058,0.034331534,0.033951263
948.3391,0.035826551,0.051253023,0.03928201,0.034470959,0.034246493,0.033603284,0.032873775
948.8212,0.032434015,0.050773701,0.038914659,0.033853784,0.03329847,0.033018726,0.031926107
949.3033,0.029629834,0.0506588,0.038793419,0.033376681,0.032481359,0.03254085,0.031153396
949.7854,0.027340217,0.050921164,0.038891343,0.033053762,0.031856018,0.032130514,0.030589039
950.2676,0.025457701,0.051566335,0.039184889,0.032901993,0.031476979,0.031756608,0.030246402
950.7497,0.023867085,0.052586948,0.039658213,0.032936712,0.031377883,0.031405717,0.030114474
951.2318,0.022473949,0.053963152,0.040305916,0.03317186,0.031561695,0.031086004,0.030158673
951.7139,0.02122256,0.055669325,0.041132668,0.03362141,0.031998501,0.030824954,0.030326488
952.196,0.020095647,0.057678155,0.042148022,0.034300766,0.032631443,0.030658604,0.030553977
952.6782,0.019098199,0.059963384,0.043357077,0.035221028,0.03338795,0.030617034,0.030774523
953.1603,0.018230523,0.062497648,0.04475087,0.036378436,0.034194236,0.030709563,0.030926964
953.6424,0.017468442,0.065250013,0.046301556,0.037744399,0.034989817,0.030917699,0.030964355
954.1246,0.016755352,0.068184153,0.047964373,0.039261405,0.035740146,0.031197671,0.030862472
954.6067,0.01601359,0.071265451,0.049690082,0.040853239,0.036444784,0.0314962,0.030627216
955.0888,0.015171231,0.074473683,0.051443255,0.042447231,0.037141384,0.031774962,0.030301426
955.5709,0.014189835,0.077816419,0.053220572,0.044002756,0.037902603,0.032034035,0.029965099
956.053,0.013082695,0.081339478,0.055061415,0.045534396,0.038827155,0.032326226,0.029729586
956.5352,0.011915496,0.085123075,0.057044326,0.047117547,0.040023877,0.032753484,0.029723804
957.0173,0.010787235,0.089268316,0.059274308,0.048874129,0.041593118,0.033446874,0.030074575
957.4994,0.00980178,0.093874335,0.061859967,0.050942188,0.043609374,0.03453553,0.030886022
957.9816,0.009040577,0.099015423,0.064894066,0.05344221,0.046111284,0.036114251,0.032223078
958.4637,0.008546217,0.104730034,0.068442243,0.056454182,0.049102238,0.038224463,0.034106421
958.9458,0.008322413,0.111022196,0.072544851,0.060013884,0.052563934,0.040852459,0.036517374
959.4279,0.008345727,0.117877885,0.077229264,0.064130386,0.056477045,0.043947541,0.039414142
959.91,0.008581902,0.125287349,0.082525417,0.068810526,0.060841768,0.047448519,0.042750326
960.3922,0.008995297,0.133261738,0.088475294,0.07408099,0.065689082,0.051311852,0.046491219
960.8743,0.009549963,0.141840951,0.095133259,0.079994089,0.0710795,0.05552859,0.050622989
961.3564,0.010203722,0.151089276,0.102557023,0.08661936,0.077088359,0.060128726,0.055155521
961.8386,0.010899031,0.161080973,0.110794304,0.094022383,0.08378498,0.065171386,0.060119312
962.3207,0.011563089,0.171888109,0.119872898,0.102249248,0.091215191,0.070732175,0.065562458
962.8028,0.012114644,0.183571434,0.129800762,0.111319881,0.099393641,0.076888453,0.07154813
963.2849,0.012481872,0.196178619,0.140576329,0.121238504,0.108309502,0.083712549,0.078153438
963.767,0.012618852,0.209744332,0.15220183,0.132008679,0.117941512,0.091268146,0.085465211
964.2491,0.012518355,0.22428797,0.164694913,0.143647332,0.128275921,0.099610434,0.093572006
964.7313,0.012211861,0.239802262,0.17808676,0.15618074,0.139316398,0.108781986,0.102547957
965.2134,0.011762577,0.256234315,0.192406011,0.169625815,0.151082871,0.118807962,0.112435908
965.6956,0.011248767,0.273459963,0.207647923,0.183954248,0.163596062,0.129684001,0.123228653
966.1777,0.010750561,0.291262791,0.223736735,0.199060807,0.176852625,0.141366366,0.134857774
966.6598,0.010339437,0.309321182,0.240492642,0.214742552,0.190796931,0.153760756,0.147191567
967.1419,0.010075842,0.327213969,0.257610164,0.23070317,0.205297253,0.166715029,0.160040388
967.624,0.010007893,0.344440579,0.27465977,0.24657768,0.220129444,0.180013777,0.173166634
968.1061,0.010171199,0.36045327,0.29111024,0.261968113,0.234973349,0.193374806,0.186290252
968.5883,0.010584364,0.37470112,0.306377782,0.276476155,0.249421572,0.206450836,0.199094244
969.0704,0.011242871,0.386671609,0.31988718,0.289721614,0.263000296,0.218841908,0.211226159
969.5526,0.012114501,0.395930468,0.331136226,0.301341612,0.275204183,0.230120289,0.222308378
970.0347,0.013138257,0.402148347,0.339743353,0.310984001,0.285538572,0.239872055,0.23195815
970.5168,0.014234699,0.405116219,0.345471436,0.318307865,0.293567374,0.247743282,0.239824033
970.9989,0.015319682,0.404748581,0.348219875,0.323004322,0.298957802,0.253483985,0.245628061
971.481,0.01632148,0.401082753,0.348004218,0.32484101,0.301515976,0.25697172,0.249205269
971.9631,0.017192989,0.39427509,0.344932928,0.323716519,0.301209111,0.258212207,0.250526156
972.4453,0.017917441,0.384602714,0.339198582,0.319703733,0.298171697,0.257319163,0.249697102
972.9274,0.018505254,0.372456113,0.331073906,0.313063516,0.292690584,0.254484176,0.246937787
973.4095,0.018986732,0.358319632,0.320913466,0.304214955,0.285173484,0.249947528,0.24254267
973.8917,0.019403481,0.342734196,0.309135545,0.293672175,0.276098136,0.24397833,0.236835666
974.3738,0.019801526,0.326244258,0.296190896,0.281968373,0.265955198,0.236861257,0.230132336
