Wavenumber,Absorbance (I),Background (I0),T,A
2.05E+03,8.82E-01,1.13E+00,7.79E-01,0.108657174
2.05E+03,8.93E-01,1.15E+00,7.79E-01,0.108672362
2.05E+03,9.02E-01,1.16E+00,7.79E-01,0.108702604
2.05E+03,9.10E-01,1.17E+00,7.78E-01,0.108769923
2.05E+03,9.17E-01,1.18E+00,7.78E-01,0.108866902
2.05E+03,9.24E-01,1.19E+00,7.78E-01,0.108960934
2.06E+03,9.31E-01,1.20E+00,7.78E-01,0.109013733
2.06E+03,9.40E-01,1.21E+00,7.78E-01,0.109005217
2.06E+03,9.48E-01,1.22E+00,7.78E-01,0.108945598
2.06E+03,9.56E-01,1.23E+00,7.78E-01,0.108866993
2.06E+03,9.63E-01,1.24E+00,7.78E-01,0.108805254
2.06E+03,9.70E-01,1.25E+00,7.78E-01,0.108777737
2.06E+03,9.76E-01,1.25E+00,7.78E-01,0.108776406
2.06E+03,9.82E-01,1.26E+00,7.78E-01,0.108771957
2.06E+03,9.87E-01,1.27E+00,7.79E-01,0.108737837
2.06E+03,9.93E-01,1.27E+00,7.79E-01,0.108668744
2.06E+03,9.98E-01,1.28E+00,7.79E-01,0.108592146
2.06E+03,1.00E+00,1.29E+00,7.79E-01,0.108556095
2.06E+03,1.01E+00,1.29E+00,7.79E-01,0.108608228
2.06E+03,1.01E+00,1.30E+00,7.78E-01,0.108770626
2.06E+03,1.02E+00,1.31E+00,7.78E-01,0.109028293
2.06E+03,1.02E+00,1.31E+00,7.77E-01,0.109332684
2.06E+03,1.03E+00,1.32E+00,7.77E-01,0.109622243
2.06E+03,1.03E+00,1.33E+00,7.77E-01,0.109844007
2.06E+03,1.03E+00,1.33E+00,7.76E-01,0.109971464
2.06E+03,1.04E+00,1.34E+00,7.76E-01,0.110004116
2.06E+03,1.04E+00,1.35E+00,7.76E-01,0.109956757
2.07E+03,1.05E+00,1.35E+00,7.77E-01,0.109844689
2.07E+03,1.06E+00,1.36E+00,7.77E-01,0.109674932
2.07E+03,1.06E+00,1.37E+00,7.77E-01,0.109451577
2.07E+03,1.07E+00,1.37E+00,7.78E-01,0.109187111
2.07E+03,1.07E+00,1.38E+00,7.78E-01,0.108909898
2.07E+03,1.08E+00,1.39E+00,7.79E-01,0.108668273
2.07E+03,1.09E+00,1.40E+00,7.79E-01,0.108512053
2.07E+03,1.09E+00,1.40E+00,7.79E-01,0.108478359
2.07E+03,1.10E+00,1.41E+00,7.79E-01,0.108571545
2.07E+03,1.11E+00,1.42E+00,7.78E-01,0.108761416
2.07E+03,1.11E+00,1.43E+00,7.78E-01,0.108994161
2.07E+03,1.12E+00,1.44E+00,7.78E-01,0.109217367
2.07E+03,1.12E+00,1.45E+00,7.77E-01,0.109395734
2.07E+03,1.13E+00,1.46E+00,7.77E-01,0.109525824
2.07E+03,1.14E+00,1.46E+00,7.77E-01,0.109625211
2.07E+03,1.14E+00,1.47E+00,7.77E-01,0.109717739
2.07E+03,1.15E+00,1.48E+00,7.77E-01,0.10981496
2.07E+03,1.16E+00,1.49E+00,7.76E-01,0.109908073
2.07E+03,1.17E+00,1.50E+00,7.76E-01,0.109973473
2.07E+03,1.17E+00,1.51E+00,7.76E-01,0.109990603
2.08E+03,1.18E+00,1.52E+00,7.76E-01,0.109954003
2.08E+03,1.19E+00,1.53E+00,7.76E-01,0.109881926
2.08E+03,1.20E+00,1.54E+00,7.77E-01,0.109808214
2.08E+03,1.20E+00,1.55E+00,7.77E-01,0.109763871
2.08E+03,1.21E+00,1.56E+00,7.77E-01,0.109763949
2.08E+03,1.22E+00,1.57E+00,7.77E-01,0.109797025
2.08E+03,1.23E+00,1.58E+00,7.77E-01,0.109835572
2.08E+03,1.24E+00,1.59E+00,7.77E-01,0.109848775
2.08E+03,1.24E+00,1.60E+00,7.77E-01,0.109818808
2.08E+03,1.25E+00,1.61E+00,7.77E-01,0.109748698
2.08E+03,1.26E+00,1.62E+00,7.77E-01,0.109655621
2.08E+03,1.27E+00,1.63E+00,7.77E-01,0.109558251
2.08E+03,1.28E+00,1.64E+00,7.77E-01,0.109465824
2.08E+03,1.28E+00,1.65E+00,7.77E-01,0.109370413
2.08E+03,1.29E+00,1.66E+00,7.78E-01,0.109256833
2.08E+03,1.30E+00,1.67E+00,7.78E-01,0.109113745
2.08E+03,1.31E+00,1.68E+00,7.78E-01,0.108947434
2.08E+03,1.31E+00,1.69E+00,7.78E-01,0.108781331
2.08E+03,1.32E+00,1.69E+00,7.79E-01,0.108648079
2.08E+03,1.33E+00,1.70E+00,7.79E-01,0.108575068
2.08E+03,1.33E+00,1.71E+00,7.79E-01,0.10856874
2.09E+03,1.34E+00,1.72E+00,7.79E-01,0.108614817
2.09E+03,1.34E+00,1.72E+00,7.79E-01,0.108684981
2.09E+03,1.34E+00,1.73E+00,7.78E-01,0.108754639
2.09E+03,1.35E+00,1.73E+00,7.78E-01,0.108819409
2.09E+03,1.35E+00,1.74E+00,7.78E-01,0.108898127
2.09E+03,1.36E+00,1.74E+00,7.78E-01,0.109022303
2.09E+03,1.36E+00,1.75E+00,7.78E-01,0.109221081
2.09E+03,1.36E+00,1.75E+00,7.77E-01,0.109499805
2.09E+03,1.36E+00,1.75E+00,7.77E-01,0.109834021
2.09E+03,1.36E+00,1.75E+00,7.76E-01,0.110177546
2.09E+03,1.36E+00,1.75E+00,7.75E-01,0.110476617
2.09E+03,1.36E+00,1.75E+00,7.75E-01,0.110691828
2.09E+03,1.35E+00,1.75E+00,7.75E-01,0.11081117
2.09E+03,1.35E+00,1.74E+00,7.75E-01,0.110846473
2.09E+03,1.35E+00,1.74E+00,7.75E-01,0.110823607
2.09E+03,1.34E+00,1.73E+00,7.75E-01,0.110765007
2.09E+03,1.34E+00,1.73E+00,7.75E-01,0.110680271
2.09E+03,1.33E+00,1.72E+00,7.75E-01,0.110565084
2.09E+03,1.33E+00,1.71E+00,7.76E-01,0.110412209
2.09E+03,1.32E+00,1.70E+00,7.76E-01,0.110221639
2.09E+03,1.32E+00,1.70E+00,7.76E-01,0.110009336
2.10E+03,1.31E+00,1.69E+00,7.77E-01,0.109803395
2.10E+03,1.31E+00,1.69E+00,7.77E-01,0.109634313
2.10E+03,1.31E+00,1.69E+00,7.77E-01,0.109518171
2.10E+03,1.31E+00,1.69E+00,7.77E-01,0.109454198
2.10E+03,1.32E+00,1.69E+00,7.77E-01,0.10942447
2.10E+03,1.32E+00,1.70E+00,7.77E-01,0.109408355
2.10E+03,1.32E+00,1.70E+00,7.77E-01,0.109392588
2.10E+03,1.32E+00,1.70E+00,7.77E-01,0.109380722
2.10E+03,1.33E+00,1.71E+00,7.77E-01,0.109386369
2.10E+03,1.33E+00,1.71E+00,7.77E-01,0.109423641
2.10E+03,1.33E+00,1.72E+00,7.77E-01,0.109497283
2.10E+03,1.34E+00,1.72E+00,7.77E-01,0.109594069
2.10E+03,1.34E+00,1.72E+00,7.77E-01,0.109692958
2.10E+03,1.34E+00,1.73E+00,7.77E-01,0.109771311
2.10E+03,1.35E+00,1.73E+00,7.77E-01,0.109819672
2.10E+03,1.35E+00,1.74E+00,7.77E-01,0.109847019
2.10E+03,1.35E+00,1.74E+00,7.76E-01,0.109872775
2.10E+03,1.35E+00,1.74E+00,7.76E-01,0.109916379
2.10E+03,1.36E+00,1.75E+00,7.76E-01,0.109983661
2.10E+03,1.36E+00,1.75E+00,7.76E-01,0.110062395
2.10E+03,1.36E+00,1.75E+00,7.76E-01,0.110127188
2.11E+03,1.36E+00,1.76E+00,7.76E-01,0.11015272
2.11E+03,1.37E+00,1.76E+00,7.76E-01,0.11012662
2.11E+03,1.37E+00,1.77E+00,7.76E-01,0.110057085
2.11E+03,1.37E+00,1.77E+00,7.76E-01,0.109968406
2.11E+03,1.38E+00,1.77E+00,7.76E-01,0.109888497
2.11E+03,1.38E+00,1.78E+00,7.77E-01,0.109836881
2.11E+03,1.38E+00,1.78E+00,7.77E-01,0.109817211
2.11E+03,1.38E+00,1.78E+00,7.77E-01,0.109817588
2.11E+03,1.39E+00,1.79E+00,7.77E-01,0.109822859
2.11E+03,1.39E+00,1.79E+00,7.77E-01,0.109824281
2.11E+03,1.39E+00,1.79E+00,7.77E-01,0.109826231
2.11E+03,1.40E+00,1.80E+00,7.77E-01,0.109843685
2.11E+03,1.40E+00,1.80E+00,7.76E-01,0.10989297
2.11E+03,1.40E+00,1.81E+00,7.76E-01,0.10998125
2.11E+03,1.41E+00,1.81E+00,7.76E-01,0.110100823
2.11E+03,1.41E+00,1.82E+00,7.76E-01,0.110232378
2.11E+03,1.41E+00,1.82E+00,7.76E-01,0.110353926
2.11E+03,1.41E+00,1.82E+00,7.75E-01,0.110450939
2.11E+03,1.42E+00,1.83E+00,7.75E-01,0.110522045
2.11E+03,1.42E+00,1.83E+00,7.75E-01,0.110574851
2.12E+03,1.42E+00,1.83E+00,7.75E-01,0.110622101
2.12E+03,1.42E+00,1.83E+00,7.75E-01,0.110666978
2.12E+03,1.42E+00,1.83E+00,7.75E-01,0.110705648
2.12E+03,1.42E+00,1.83E+00,7.75E-01,0.110726046
2.12E+03,1.42E+00,1.83E+00,7.75E-01,0.1107194
2.12E+03,1.41E+00,1.83E+00,7.75E-01,0.110686633
2.12E+03,1.41E+00,1.82E+00,7.75E-01,0.110642568
2.12E+03,1.41E+00,1.82E+00,7.75E-01,0.110610113
2.12E+03,1.40E+00,1.81E+00,7.75E-01,0.110611992
2.12E+03,1.40E+00,1.80E+00,7.75E-01,0.110659965
2.12E+03,1.39E+00,1.80E+00,7.75E-01,0.110751392
2.12E+03,1.39E+00,1.79E+00,7.75E-01,0.110872173
2.12E+03,1.38E+00,1.78E+00,7.74E-01,0.11100367
2.12E+03,1.37E+00,1.77E+00,7.74E-01,0.111131934
2.12E+03,1.36E+00,1.76E+00,7.74E-01,0.111252946
2.12E+03,1.36E+00,1.75E+00,7.74E-01,0.111368504
2.12E+03,1.35E+00,1.74E+00,7.74E-01,0.111479758
2.12E+03,1.34E+00,1.73E+00,7.73E-01,0.111583795
2.12E+03,1.33E+00,1.72E+00,7.73E-01,0.11167226
2.12E+03,1.32E+00,1.70E+00,7.73E-01,0.111738053
2.12E+03,1.31E+00,1.69E+00,7.73E-01,0.111782775
2.13E+03,1.29E+00,1.67E+00,7.73E-01,0.111821857
2.13E+03,1.28E+00,1.66E+00,7.73E-01,0.111881402
2.13E+03,1.27E+00,1.64E+00,7.73E-01,0.111985162
2.13E+03,1.26E+00,1.63E+00,7.72E-01,0.112141183
2.13E+03,1.24E+00,1.61E+00,7.72E-01,0.112331751
2.13E+03,1.23E+00,1.59E+00,7.72E-01,0.112514726
2.13E+03,1.21E+00,1.57E+00,7.72E-01,0.112636805
2.13E+03,1.19E+00,1.55E+00,7.72E-01,0.112656728
2.13E+03,1.18E+00,1.53E+00,7.72E-01,0.112560061
2.13E+03,1.16E+00,1.50E+00,7.72E-01,0.112370056
2.13E+03,1.14E+00,1.48E+00,7.72E-01,0.112137515
2.13E+03,1.13E+00,1.46E+00,7.73E-01,0.111923706
2.13E+03,1.11E+00,1.43E+00,7.73E-01,0.111777946
2.13E+03,1.09E+00,1.40E+00,7.73E-01,0.111725729
2.13E+03,1.06E+00,1.38E+00,7.73E-01,0.111764966
2.13E+03,1.04E+00,1.35E+00,7.73E-01,0.111877451
2.13E+03,1.02E+00,1.32E+00,7.73E-01,0.112038782
2.13E+03,1.00E+00,1.30E+00,7.72E-01,0.112228343
2.13E+03,9.82E-01,1.27E+00,7.72E-01,0.112428167
2.13E+03,9.64E-01,1.25E+00,7.72E-01,0.112618101
2.13E+03,9.47E-01,1.23E+00,7.71E-01,0.11276884
2.14E+03,9.33E-01,1.21E+00,7.71E-01,0.112847429
2.14E+03,9.19E-01,1.19E+00,7.71E-01,0.112826255
2.14E+03,9.07E-01,1.18E+00,7.71E-01,0.112702276
2.14E+03,8.96E-01,1.16E+00,7.72E-01,0.112505616
2.14E+03,8.86E-01,1.15E+00,7.72E-01,0.112297148
2.14E+03,8.76E-01,1.13E+00,7.72E-01,0.11214537
2.14E+03,8.66E-01,1.12E+00,7.72E-01,0.112103631
2.14E+03,8.55E-01,1.11E+00,7.72E-01,0.112185201
2.14E+03,8.45E-01,1.09E+00,7.72E-01,0.112357896
2.14E+03,8.34E-01,1.08E+00,7.72E-01,0.112559399
2.14E+03,8.23E-01,1.07E+00,7.71E-01,0.112724131
2.14E+03,8.13E-01,1.05E+00,7.71E-01,0.112810028
2.14E+03,8.03E-01,1.04E+00,7.71E-01,0.112816422
2.14E+03,7.92E-01,1.03E+00,7.71E-01,0.112774276
2.14E+03,7.82E-01,1.01E+00,7.71E-01,0.112729777
2.14E+03,7.72E-01,1.00E+00,7.71E-01,0.112716343
2.14E+03,7.62E-01,9.87E-01,7.71E-01,0.112743813
2.14E+03,7.51E-01,9.74E-01,7.71E-01,0.112798344
2.14E+03,7.41E-01,9.61E-01,7.71E-01,0.11286056
2.14E+03,7.31E-01,9.48E-01,7.71E-01,0.112923858
2.14E+03,7.21E-01,9.35E-01,7.71E-01,0.113002626
2.15E+03,7.11E-01,9.23E-01,7.71E-01,0.113122855
2.15E+03,7.01E-01,9.10E-01,7.70E-01,0.113306157
2.15E+03,6.92E-01,8.98E-01,7.70E-01,0.113545674
2.15E+03,6.82E-01,8.86E-01,7.69E-01,0.113802711
2.15E+03,6.73E-01,8.75E-01,7.69E-01,0.114017993
2.15E+03,6.64E-01,8.63E-01,7.69E-01,0.114138868
2.15E+03,6.56E-01,8.53E-01,7.69E-01,0.114143139
2.15E+03,6.48E-01,8.42E-01,7.69E-01,0.114053947
2.15E+03,6.40E-01,8.31E-01,7.69E-01,0.113925901
2.15E+03,6.31E-01,8.21E-01,7.69E-01,0.113820247
2.15E+03,6.23E-01,8.10E-01,7.70E-01,0.113773732
2.15E+03,6.14E-01,7.98E-01,7.70E-01,0.113787047
2.15E+03,6.05E-01,7.86E-01,7.69E-01,0.113829673
2.15E+03,5.95E-01,7.73E-01,7.69E-01,0.113865559
2.15E+03,5.85E-01,7.60E-01,7.69E-01,0.11387726
2.15E+03,5.75E-01,7.47E-01,7.69E-01,0.113882369
2.15E+03,5.64E-01,7.33E-01,7.69E-01,0.113921961
2.15E+03,5.52E-01,7.18E-01,7.69E-01,0.114036359
2.15E+03,5.39E-01,7.02E-01,7.69E-01,0.114234583
2.15E+03,5.26E-01,6.84E-01,7.68E-01,0.114479511
2.16E+03,5.12E-01,6.66E-01,7.68E-01,0.11469476
2.16E+03,4.97E-01,6.48E-01,7.68E-01,0.11479431
2.16E+03,4.83E-01,6.29E-01,7.68E-01,0.11471711
2.16E+03,4.69E-01,6.11E-01,7.68E-01,0.114453941
2.16E+03,4.57E-01,5.94E-01,7.69E-01,0.114046397
2.16E+03,4.46E-01,5.79E-01,7.70E-01,0.113566326
2.16E+03,4.37E-01,5.67E-01,7.71E-01,0.113079628
2.16E+03,4.32E-01,5.59E-01,7.72E-01,0.112621622
2.16E+03,4.29E-01,5.56E-01,7.72E-01,0.112194922
2.16E+03,4.31E-01,5.57E-01,7.73E-01,0.111791632
2.16E+03,4.35E-01,5.62E-01,7.74E-01,0.111417632
2.16E+03,4.42E-01,5.71E-01,7.74E-01,0.111105973
2.16E+03,4.51E-01,5.82E-01,7.75E-01,0.110896712
2.16E+03,4.61E-01,5.95E-01,7.75E-01,0.110815332
2.16E+03,4.70E-01,6.07E-01,7.75E-01,0.110844647
2.16E+03,4.80E-01,6.20E-01,7.75E-01,0.110928273
2.16E+03,4.89E-01,6.31E-01,7.74E-01,0.110990618
2.16E+03,4.98E-01,6.43E-01,7.75E-01,0.110971554
2.16E+03,5.07E-01,6.54E-01,7.75E-01,0.110855557
2.16E+03,5.15E-01,6.65E-01,7.75E-01,0.110679195
2.16E+03,5.24E-01,6.75E-01,7.75E-01,0.110510967
2.17E+03,5.32E-01,6.86E-01,7.75E-01,0.110418665
2.17E+03,5.40E-01,6.96E-01,7.75E-01,0.11043322
2.17E+03,5.48E-01,7.06E-01,7.75E-01,0.110537226
2.17E+03,5.56E-01,7.17E-01,7.75E-01,0.110673817
2.17E+03,5.63E-01,7.27E-01,7.75E-01,0.110779485
2.17E+03,5.71E-01,7.37E-01,7.75E-01,0.110814807
2.17E+03,5.78E-01,7.47E-01,7.75E-01,0.110784705
2.17E+03,5.86E-01,7.56E-01,7.75E-01,0.11073128
2.17E+03,5.92E-01,7.64E-01,7.75E-01,0.110713326
2.17E+03,5.97E-01,7.71E-01,7.75E-01,0.110774585
2.17E+03,6.02E-01,7.77E-01,7.75E-01,0.110925952
2.17E+03,6.06E-01,7.82E-01,7.74E-01,0.111142148
2.17E+03,6.09E-01,7.87E-01,7.74E-01,0.11137598
2.17E+03,6.11E-01,7.90E-01,7.73E-01,0.111578327
2.17E+03,6.13E-01,7.93E-01,7.73E-01,0.111716001
2.17E+03,6.15E-01,7.95E-01,7.73E-01,0.111775339
2.17E+03,6.15E-01,7.96E-01,7.73E-01,0.111758898
2.17E+03,6.16E-01,7.96E-01,7.73E-01,0.111674
2.17E+03,6.16E-01,7.96E-01,7.74E-01,0.111527104
2.17E+03,6.16E-01,7.96E-01,7.74E-01,0.11132546
2.17E+03,6.17E-01,7.97E-01,7.74E-01,0.111085837
2.18E+03,6.18E-01,7.98E-01,7.75E-01,0.110837779
2.18E+03,6.20E-01,8.00E-01,7.75E-01,0.110623326
2.18E+03,6.22E-01,8.02E-01,7.75E-01,0.110480406
2.18E+03,6.24E-01,8.05E-01,7.75E-01,0.110430737
2.18E+03,6.26E-01,8.08E-01,7.75E-01,0.110464657
2.18E+03,6.28E-01,8.10E-01,7.75E-01,0.110549591
2.18E+03,6.30E-01,8.12E-01,7.75E-01,0.110641366
2.18E+03,6.31E-01,8.14E-01,7.75E-01,0.110707566
2.18E+03,6.32E-01,8.15E-01,7.75E-01,0.110741898
2.18E+03,6.32E-01,8.16E-01,7.75E-01,0.110762874
2.18E+03,6.33E-01,8.17E-01,7.75E-01,0.110798854
2.18E+03,6.34E-01,8.18E-01,7.75E-01,0.110863693
2.18E+03,6.35E-01,8.20E-01,7.75E-01,0.110937454
2.18E+03,6.36E-01,8.22E-01,7.75E-01,0.110967692
2.18E+03,6.39E-01,8.25E-01,7.75E-01,0.110884773
2.18E+03,6.42E-01,8.29E-01,7.75E-01,0.110636497
2.18E+03,6.47E-01,8.34E-01,7.76E-01,0.110213047
2.18E+03,6.52E-01,8.40E-01,7.77E-01,0.109659325
2.18E+03,6.58E-01,8.46E-01,7.78E-01,0.10906146
2.18E+03,6.65E-01,8.53E-01,7.79E-01,0.108518941
2.18E+03,6.71E-01,8.60E-01,7.80E-01,0.108112582
2.19E+03,6.77E-01,8.67E-01,7.80E-01,0.107887031
2.19E+03,6.82E-01,8.74E-01,7.80E-01,0.107843338
2.19E+03,6.87E-01,8.81E-01,7.80E-01,0.107953762
2.19E+03,6.93E-01,8.88E-01,7.80E-01,0.108174431
2.19E+03,6.98E-01,8.96E-01,7.79E-01,0.108460978
2.19E+03,7.03E-01,9.03E-01,7.78E-01,0.10877299
2.19E+03,7.08E-01,9.10E-01,7.78E-01,0.109075058
2.19E+03,7.12E-01,9.16E-01,7.77E-01,0.109334572
2.19E+03,7.17E-01,9.23E-01,7.77E-01,0.109524012
2.19E+03,7.22E-01,9.29E-01,7.77E-01,0.109629379
2.19E+03,7.26E-01,9.35E-01,7.77E-01,0.109656199
2.19E+03,7.31E-01,9.41E-01,7.77E-01,0.109629916
2.19E+03,7.36E-01,9.47E-01,7.77E-01,0.10958842
2.19E+03,7.41E-01,9.53E-01,7.77E-01,0.109563654
2.19E+03,7.45E-01,9.59E-01,7.77E-01,0.109566639
2.19E+03,7.50E-01,9.65E-01,7.77E-01,0.10957747
2.19E+03,7.54E-01,9.71E-01,7.77E-01,0.109556522
2.19E+03,7.59E-01,9.76E-01,7.77E-01,0.10946297
2.19E+03,7.63E-01,9.82E-01,7.78E-01,0.109278912
2.19E+03,7.68E-01,9.87E-01,7.78E-01,0.109022539
2.20E+03,7.73E-01,9.93E-01,7.78E-01,0.108746057
2.20E+03,7.78E-01,9.98E-01,7.79E-01,0.108514017
2.20E+03,7.82E-01,1.00E+00,7.79E-01,0.108376212
2.20E+03,7.86E-01,1.01E+00,7.79E-01,0.108345672
2.20E+03,7.90E-01,1.01E+00,7.79E-01,0.108395754
2.20E+03,7.94E-01,1.02E+00,7.79E-01,0.108471739
2.20E+03,7.98E-01,1.02E+00,7.79E-01,0.108517208
2.20E+03,8.02E-01,1.03E+00,7.79E-01,0.108496899
2.20E+03,8.06E-01,1.03E+00,7.79E-01,0.108408861
2.20E+03,8.10E-01,1.04E+00,7.79E-01,0.108278314
2.20E+03,8.14E-01,1.04E+00,7.80E-01,0.108140264
2.20E+03,8.18E-01,1.05E+00,7.80E-01,0.108020282
2.20E+03,8.22E-01,1.05E+00,7.80E-01,0.107926445
2.20E+03,8.25E-01,1.06E+00,7.80E-01,0.107851026
2.20E+03,8.29E-01,1.06E+00,7.80E-01,0.107784824
2.20E+03,8.33E-01,1.07E+00,7.80E-01,0.107726469
2.20E+03,8.37E-01,1.07E+00,7.80E-01,0.107691313
2.20E+03,8.41E-01,1.08E+00,7.80E-01,0.107699609
2.20E+03,8.44E-01,1.08E+00,7.80E-01,0.107764276
2.20E+03,8.48E-01,1.09E+00,7.80E-01,0.10787532
2.20E+03,8.51E-01,1.09E+00,7.80E-01,0.107999546
2.21E+03,8.55E-01,1.10E+00,7.80E-01,0.108089436
2.21E+03,8.58E-01,1.10E+00,7.80E-01,0.108102078
2.21E+03,8.62E-01,1.11E+00,7.80E-01,0.108019023
2.21E+03,8.66E-01,1.11E+00,7.80E-01,0.107852321
2.21E+03,8.70E-01,1.11E+00,7.80E-01,0.107638058
2.21E+03,8.74E-01,1.12E+00,7.81E-01,0.107420784
2.21E+03,8.78E-01,1.12E+00,7.81E-01,0.107232902
2.21E+03,8.82E-01,1.13E+00,7.81E-01,0.107085443
2.21E+03,8.85E-01,1.13E+00,7.82E-01,0.106969994
2.21E+03,8.89E-01,1.14E+00,7.82E-01,0.106870063
2.21E+03,8.93E-01,1.14E+00,7.82E-01,0.106774524
2.21E+03,8.97E-01,1.15E+00,7.82E-01,0.106686191
2.21E+03,9.01E-01,1.15E+00,7.82E-01,0.106617123
2.21E+03,9.05E-01,1.16E+00,7.82E-01,0.106581413
2.21E+03,9.08E-01,1.16E+00,7.82E-01,0.106579731
2.21E+03,9.12E-01,1.17E+00,7.82E-01,0.106597869
2.21E+03,9.16E-01,1.17E+00,7.82E-01,0.106609054
2.21E+03,9.20E-01,1.18E+00,7.82E-01,0.10658935
2.21E+03,9.24E-01,1.18E+00,7.82E-01,0.106526638
2.21E+03,9.28E-01,1.19E+00,7.83E-01,0.106430542
2.21E+03,9.32E-01,1.19E+00,7.83E-01,0.106326292
2.22E+03,9.36E-01,1.20E+00,7.83E-01,0.106242655
2.22E+03,9.40E-01,1.20E+00,7.83E-01,0.106198783
2.22E+03,9.44E-01,1.21E+00,7.83E-01,0.106196306
2.22E+03,9.49E-01,1.21E+00,7.83E-01,0.106221209
2.22E+03,9.53E-01,1.22E+00,7.83E-01,0.106252194
2.22E+03,9.57E-01,1.22E+00,7.83E-01,0.106273378
2.22E+03,9.61E-01,1.23E+00,7.83E-01,0.106279346
2.22E+03,9.66E-01,1.23E+00,7.83E-01,0.106276663
2.22E+03,9.70E-01,1.24E+00,7.83E-01,0.106272477
2.22E+03,9.75E-01,1.24E+00,7.83E-01,0.106268274
2.22E+03,9.79E-01,1.25E+00,7.83E-01,0.106257308
2.22E+03,9.84E-01,1.26E+00,7.83E-01,0.106225528
2.22E+03,9.88E-01,1.26E+00,7.83E-01,0.106162326
2.22E+03,9.93E-01,1.27E+00,7.83E-01,0.106069951
2.22E+03,9.98E-01,1.27E+00,7.83E-01,0.105965633
2.22E+03,1.00E+00,1.28E+00,7.84E-01,0.105876328
2.22E+03,1.01E+00,1.29E+00,7.84E-01,0.105828236
2.22E+03,1.01E+00,1.29E+00,7.84E-01,0.105832608
2.22E+03,1.02E+00,1.30E+00,7.84E-01,0.105882902
2.22E+03,1.02E+00,1.31E+00,7.84E-01,0.105953569
2.23E+03,1.03E+00,1.31E+00,7.83E-01,0.106010491
2.23E+03,1.03E+00,1.32E+00,7.83E-01,0.106026873
2.23E+03,1.04E+00,1.33E+00,7.83E-01,0.105988883
2.23E+03,1.04E+00,1.33E+00,7.84E-01,0.105900552
2.23E+03,1.05E+00,1.34E+00,7.84E-01,0.10578102
2.23E+03,1.05E+00,1.35E+00,7.84E-01,0.105652668
2.23E+03,1.06E+00,1.35E+00,7.84E-01,0.105538274
2.23E+03,1.07E+00,1.36E+00,7.84E-01,0.105455963
2.23E+03,1.07E+00,1.37E+00,7.84E-01,0.105415053
2.23E+03,1.08E+00,1.37E+00,7.84E-01,0.105418689
2.23E+03,1.08E+00,1.38E+00,7.84E-01,0.105463631
2.23E+03,1.09E+00,1.39E+00,7.84E-01,0.105536669
2.23E+03,1.09E+00,1.40E+00,7.84E-01,0.105617727
2.23E+03,1.10E+00,1.40E+00,7.84E-01,0.105678845
2.23E+03,1.11E+00,1.41E+00,7.84E-01,0.105695377
2.23E+03,1.11E+00,1.42E+00,7.84E-01,0.105650684
2.23E+03,1.12E+00,1.43E+00,7.84E-01,0.10554761
2.23E+03,1.12E+00,1.43E+00,7.85E-01,0.105406579
2.23E+03,1.13E+00,1.44E+00,7.85E-01,0.105260932
2.23E+03,1.14E+00,1.45E+00,7.85E-01,0.105144514
2.23E+03,1.14E+00,1.46E+00,7.85E-01,0.105076688
2.24E+03,1.15E+00,1.47E+00,7.85E-01,0.105058426
2.24E+03,1.16E+00,1.47E+00,7.85E-01,0.105070576
2.24E+03,1.16E+00,1.48E+00,7.85E-01,0.105084863
2.24E+03,1.17E+00,1.49E+00,7.85E-01,0.105080137
2.24E+03,1.18E+00,1.50E+00,7.85E-01,0.105047234
2.24E+03,1.18E+00,1.51E+00,7.85E-01,0.104998661
2.24E+03,1.19E+00,1.52E+00,7.85E-01,0.104954373
2.24E+03,1.20E+00,1.52E+00,7.85E-01,0.104935845
2.24E+03,1.20E+00,1.53E+00,7.85E-01,0.104951235
2.24E+03,1.21E+00,1.54E+00,7.85E-01,0.10499474
2.24E+03,1.22E+00,1.55E+00,7.85E-01,0.105046814
2.24E+03,1.22E+00,1.56E+00,7.85E-01,0.105087929
2.24E+03,1.23E+00,1.57E+00,7.85E-01,0.10510469
2.24E+03,1.24E+00,1.57E+00,7.85E-01,0.105095825
2.24E+03,1.24E+00,1.58E+00,7.85E-01,0.105071173
2.24E+03,1.25E+00,1.59E+00,7.85E-01,0.105041507
2.24E+03,1.26E+00,1.60E+00,7.85E-01,0.105013487
2.24E+03,1.26E+00,1.61E+00,7.85E-01,0.104986443
2.24E+03,1.27E+00,1.62E+00,7.85E-01,0.104953074
2.24E+03,1.28E+00,1.63E+00,7.85E-01,0.10490924
2.24E+03,1.28E+00,1.63E+00,7.85E-01,0.104857087
2.25E+03,1.29E+00,1.64E+00,7.86E-01,0.104808555
2.25E+03,1.30E+00,1.65E+00,7.86E-01,0.10477956
2.25E+03,1.30E+00,1.66E+00,7.86E-01,0.104783322
2.25E+03,1.31E+00,1.67E+00,7.86E-01,0.104820661
2.25E+03,1.32E+00,1.68E+00,7.85E-01,0.104879127
2.25E+03,1.32E+00,1.69E+00,7.85E-01,0.10493667
2.25E+03,1.33E+00,1.69E+00,7.85E-01,0.104969573
2.25E+03,1.34E+00,1.70E+00,7.85E-01,0.104962051
2.25E+03,1.34E+00,1.71E+00,7.85E-01,0.104909494
2.25E+03,1.35E+00,1.72E+00,7.86E-01,0.104819769
2.25E+03,1.36E+00,1.72E+00,7.86E-01,0.104706604
