Wavenumber,Absorbance (I),Background (I0),T,A
2.03E+03,5.53E-01,5.75E-01,9.61E-01,0.017322965
2.04E+03,5.58E-01,5.81E-01,9.61E-01,0.017427831
2.04E+03,5.64E-01,5.87E-01,9.61E-01,0.017490207
2.04E+03,5.71E-01,5.94E-01,9.60E-01,0.017534545
2.04E+03,5.78E-01,6.02E-01,9.60E-01,0.017590416
2.04E+03,5.86E-01,6.10E-01,9.60E-01,0.017680741
2.04E+03,5.94E-01,6.18E-01,9.60E-01,0.017813958
2.04E+03,6.01E-01,6.26E-01,9.59E-01,0.017979207
2.04E+03,6.08E-01,6.34E-01,9.59E-01,0.018150831
2.04E+03,6.15E-01,6.41E-01,9.59E-01,0.018300474
2.04E+03,6.21E-01,6.48E-01,9.59E-01,0.018402711
2.04E+03,6.28E-01,6.55E-01,9.58E-01,0.018443819
2.04E+03,6.34E-01,6.61E-01,9.58E-01,0.018416697
2.04E+03,6.41E-01,6.68E-01,9.59E-01,0.018318274
2.04E+03,6.48E-01,6.75E-01,9.59E-01,0.018146996
2.04E+03,6.54E-01,6.82E-01,9.60E-01,0.017905079
2.04E+03,6.61E-01,6.88E-01,9.60E-01,0.017603163
2.04E+03,6.67E-01,6.94E-01,9.61E-01,0.017268083
2.04E+03,6.73E-01,7.00E-01,9.62E-01,0.016940624
2.04E+03,6.79E-01,7.06E-01,9.62E-01,0.016667923
2.04E+03,6.85E-01,7.12E-01,9.63E-01,0.016489762
2.04E+03,6.92E-01,7.18E-01,9.63E-01,0.01642346
2.05E+03,6.98E-01,7.25E-01,9.63E-01,0.016458241
2.05E+03,7.04E-01,7.31E-01,9.63E-01,0.016562025
2.05E+03,7.10E-01,7.38E-01,9.62E-01,0.01669575
2.05E+03,7.16E-01,7.45E-01,9.62E-01,0.016829858
2.05E+03,7.24E-01,7.53E-01,9.62E-01,0.016953221
2.05E+03,7.33E-01,7.62E-01,9.61E-01,0.017071652
2.05E+03,7.44E-01,7.74E-01,9.61E-01,0.01719588
2.05E+03,7.57E-01,7.88E-01,9.61E-01,0.017328143
2.05E+03,7.73E-01,8.05E-01,9.61E-01,0.017453412
2.05E+03,7.91E-01,8.24E-01,9.60E-01,0.017546065
2.05E+03,8.11E-01,8.45E-01,9.60E-01,0.017579268
2.05E+03,8.31E-01,8.66E-01,9.60E-01,0.017544035
2.05E+03,8.51E-01,8.86E-01,9.61E-01,0.017453179
2.05E+03,8.69E-01,9.05E-01,9.61E-01,0.01733917
2.05E+03,8.86E-01,9.21E-01,9.61E-01,0.017242037
2.05E+03,8.99E-01,9.36E-01,9.61E-01,0.017193125
2.05E+03,9.10E-01,9.47E-01,9.61E-01,0.017204399
2.05E+03,9.20E-01,9.57E-01,9.61E-01,0.017267742
2.05E+03,9.27E-01,9.65E-01,9.61E-01,0.017359891
2.05E+03,9.34E-01,9.73E-01,9.61E-01,0.017456625
2.05E+03,9.41E-01,9.80E-01,9.60E-01,0.017542944
2.06E+03,9.49E-01,9.88E-01,9.60E-01,0.017618556
2.06E+03,9.57E-01,9.97E-01,9.60E-01,0.017694434
2.06E+03,9.65E-01,1.01E+00,9.60E-01,0.017783147
2.06E+03,9.73E-01,1.01E+00,9.60E-01,0.017891728
2.06E+03,9.80E-01,1.02E+00,9.59E-01,0.018015353
2.06E+03,9.87E-01,1.03E+00,9.59E-01,0.018143553
2.06E+03,9.92E-01,1.03E+00,9.59E-01,0.018266618
2.06E+03,9.98E-01,1.04E+00,9.59E-01,0.018381272
2.06E+03,1.00E+00,1.05E+00,9.58E-01,0.018493619
2.06E+03,1.01E+00,1.05E+00,9.58E-01,0.018613506
2.06E+03,1.01E+00,1.06E+00,9.58E-01,0.018747752
2.06E+03,1.02E+00,1.06E+00,9.57E-01,0.01889195
2.06E+03,1.02E+00,1.07E+00,9.57E-01,0.019031248
2.06E+03,1.03E+00,1.07E+00,9.57E-01,0.019142605
2.06E+03,1.03E+00,1.08E+00,9.57E-01,0.019206494
2.06E+03,1.04E+00,1.08E+00,9.57E-01,0.019213285
2.06E+03,1.04E+00,1.09E+00,9.57E-01,0.019168237
2.06E+03,1.05E+00,1.09E+00,9.57E-01,0.019087473
2.06E+03,1.05E+00,1.10E+00,9.57E-01,0.01899279
2.06E+03,1.06E+00,1.11E+00,9.57E-01,0.018900562
2.06E+03,1.06E+00,1.11E+00,9.58E-01,0.018820206
2.07E+03,1.07E+00,1.12E+00,9.58E-01,0.018753409
2.07E+03,1.08E+00,1.12E+00,9.58E-01,0.018700582
2.07E+03,1.08E+00,1.13E+00,9.58E-01,0.018664392
2.07E+03,1.09E+00,1.13E+00,9.58E-01,0.018650825
2.07E+03,1.09E+00,1.14E+00,9.58E-01,0.018669646
2.07E+03,1.10E+00,1.15E+00,9.58E-01,0.018728473
2.07E+03,1.11E+00,1.15E+00,9.58E-01,0.018828624
2.07E+03,1.11E+00,1.16E+00,9.57E-01,0.01896504
2.07E+03,1.12E+00,1.17E+00,9.57E-01,0.019126066
2.07E+03,1.12E+00,1.17E+00,9.57E-01,0.019298325
2.07E+03,1.13E+00,1.18E+00,9.56E-01,0.019469004
2.07E+03,1.13E+00,1.19E+00,9.56E-01,0.019624661
2.07E+03,1.14E+00,1.19E+00,9.56E-01,0.019751509
2.07E+03,1.15E+00,1.20E+00,9.55E-01,0.019833411
2.07E+03,1.16E+00,1.21E+00,9.55E-01,0.01985366
2.07E+03,1.16E+00,1.22E+00,9.55E-01,0.019801241
2.07E+03,1.17E+00,1.22E+00,9.56E-01,0.019675811
2.07E+03,1.18E+00,1.23E+00,9.56E-01,0.019497113
2.07E+03,1.19E+00,1.24E+00,9.57E-01,0.019298606
2.07E+03,1.19E+00,1.25E+00,9.57E-01,0.019125097
2.08E+03,1.20E+00,1.25E+00,9.57E-01,0.019017434
2.08E+03,1.21E+00,1.26E+00,9.57E-01,0.019000561
2.08E+03,1.22E+00,1.27E+00,9.57E-01,0.019076336
2.08E+03,1.22E+00,1.28E+00,9.57E-01,0.019225839
2.08E+03,1.23E+00,1.29E+00,9.56E-01,0.019417239
2.08E+03,1.24E+00,1.30E+00,9.56E-01,0.019620142
2.08E+03,1.25E+00,1.31E+00,9.55E-01,0.019811438
2.08E+03,1.26E+00,1.31E+00,9.55E-01,0.01998336
2.08E+03,1.26E+00,1.32E+00,9.55E-01,0.020135572
2.08E+03,1.27E+00,1.33E+00,9.54E-01,0.020268139
2.08E+03,1.28E+00,1.34E+00,9.54E-01,0.020374398
2.08E+03,1.29E+00,1.35E+00,9.54E-01,0.02044044
2.08E+03,1.30E+00,1.36E+00,9.54E-01,0.020446404
2.08E+03,1.30E+00,1.37E+00,9.54E-01,0.02037854
2.08E+03,1.31E+00,1.37E+00,9.54E-01,0.020232346
2.08E+03,1.32E+00,1.38E+00,9.55E-01,0.02002188
2.08E+03,1.33E+00,1.39E+00,9.55E-01,0.019773178
2.08E+03,1.33E+00,1.39E+00,9.56E-01,0.019519096
2.08E+03,1.34E+00,1.40E+00,9.57E-01,0.019291069
2.08E+03,1.35E+00,1.41E+00,9.57E-01,0.019112906
2.08E+03,1.35E+00,1.41E+00,9.57E-01,0.018998628
2.09E+03,1.36E+00,1.42E+00,9.57E-01,0.018955156
2.09E+03,1.36E+00,1.42E+00,9.57E-01,0.018982709
2.09E+03,1.36E+00,1.43E+00,9.57E-01,0.019079231
2.09E+03,1.37E+00,1.43E+00,9.57E-01,0.01923708
2.09E+03,1.37E+00,1.43E+00,9.56E-01,0.019441436
2.09E+03,1.37E+00,1.44E+00,9.56E-01,0.01967006
2.09E+03,1.38E+00,1.44E+00,9.55E-01,0.019895577
2.09E+03,1.38E+00,1.44E+00,9.55E-01,0.020090074
2.09E+03,1.38E+00,1.45E+00,9.54E-01,0.020233742
2.09E+03,1.38E+00,1.45E+00,9.54E-01,0.020318737
2.09E+03,1.38E+00,1.45E+00,9.54E-01,0.020350296
2.09E+03,1.38E+00,1.45E+00,9.54E-01,0.020343387
2.09E+03,1.38E+00,1.44E+00,9.54E-01,0.020315515
2.09E+03,1.38E+00,1.44E+00,9.54E-01,0.020279744
2.09E+03,1.37E+00,1.44E+00,9.54E-01,0.020239053
2.09E+03,1.37E+00,1.43E+00,9.55E-01,0.020190117
2.09E+03,1.36E+00,1.43E+00,9.55E-01,0.020125657
2.09E+03,1.36E+00,1.42E+00,9.55E-01,0.02004145
2.09E+03,1.35E+00,1.41E+00,9.55E-01,0.01994001
2.09E+03,1.34E+00,1.41E+00,9.55E-01,0.019833723
2.09E+03,1.34E+00,1.40E+00,9.56E-01,0.019740016
2.10E+03,1.34E+00,1.40E+00,9.56E-01,0.019678334
2.10E+03,1.33E+00,1.40E+00,9.56E-01,0.019662139
2.10E+03,1.33E+00,1.40E+00,9.56E-01,0.019698176
2.10E+03,1.34E+00,1.40E+00,9.55E-01,0.019783425
2.10E+03,1.34E+00,1.40E+00,9.55E-01,0.01990577
2.10E+03,1.34E+00,1.40E+00,9.55E-01,0.020046849
2.10E+03,1.34E+00,1.41E+00,9.55E-01,0.020184152
2.10E+03,1.34E+00,1.41E+00,9.54E-01,0.020294751
2.10E+03,1.35E+00,1.41E+00,9.54E-01,0.020361086
2.10E+03,1.35E+00,1.42E+00,9.54E-01,0.020375192
2.10E+03,1.35E+00,1.42E+00,9.54E-01,0.020340756
2.10E+03,1.36E+00,1.42E+00,9.54E-01,0.020276461
2.10E+03,1.36E+00,1.43E+00,9.55E-01,0.020207144
2.10E+03,1.36E+00,1.43E+00,9.55E-01,0.020158513
2.10E+03,1.37E+00,1.43E+00,9.55E-01,0.020145763
2.10E+03,1.37E+00,1.43E+00,9.55E-01,0.020168915
2.10E+03,1.37E+00,1.44E+00,9.55E-01,0.020211499
2.10E+03,1.38E+00,1.44E+00,9.54E-01,0.020246494
2.10E+03,1.38E+00,1.44E+00,9.54E-01,0.020246124
2.10E+03,1.38E+00,1.45E+00,9.55E-01,0.020194934
2.10E+03,1.38E+00,1.45E+00,9.55E-01,0.020092933
2.11E+03,1.39E+00,1.45E+00,9.55E-01,0.019958238
2.11E+03,1.39E+00,1.45E+00,9.55E-01,0.019819382
2.11E+03,1.39E+00,1.46E+00,9.56E-01,0.019705589
2.11E+03,1.40E+00,1.46E+00,9.56E-01,0.019635759
2.11E+03,1.40E+00,1.46E+00,9.56E-01,0.019617776
2.11E+03,1.40E+00,1.47E+00,9.56E-01,0.019644253
2.11E+03,1.40E+00,1.47E+00,9.56E-01,0.019701539
2.11E+03,1.41E+00,1.47E+00,9.55E-01,0.019771973
2.11E+03,1.41E+00,1.47E+00,9.55E-01,0.019842511
2.11E+03,1.41E+00,1.48E+00,9.55E-01,0.019905683
2.11E+03,1.41E+00,1.48E+00,9.55E-01,0.01995872
2.11E+03,1.42E+00,1.48E+00,9.55E-01,0.020005251
2.11E+03,1.42E+00,1.49E+00,9.55E-01,0.020052375
2.11E+03,1.42E+00,1.49E+00,9.55E-01,0.020108805
2.11E+03,1.43E+00,1.50E+00,9.55E-01,0.020182471
2.11E+03,1.43E+00,1.50E+00,9.54E-01,0.020277369
2.11E+03,1.43E+00,1.50E+00,9.54E-01,0.020389871
2.11E+03,1.44E+00,1.51E+00,9.54E-01,0.020506975
2.11E+03,1.44E+00,1.51E+00,9.54E-01,0.020604315
2.11E+03,1.44E+00,1.51E+00,9.54E-01,0.020654398
2.12E+03,1.44E+00,1.51E+00,9.54E-01,0.020632857
2.12E+03,1.44E+00,1.51E+00,9.54E-01,0.020526113
2.12E+03,1.44E+00,1.51E+00,9.54E-01,0.020338557
2.12E+03,1.44E+00,1.51E+00,9.55E-01,0.020092077
2.12E+03,1.44E+00,1.51E+00,9.55E-01,0.019822254
2.12E+03,1.44E+00,1.50E+00,9.56E-01,0.019566736
2.12E+03,1.44E+00,1.50E+00,9.56E-01,0.019357847
2.12E+03,1.43E+00,1.50E+00,9.57E-01,0.01921631
2.12E+03,1.43E+00,1.49E+00,9.57E-01,0.019150143
2.12E+03,1.42E+00,1.49E+00,9.57E-01,0.019157297
2.12E+03,1.42E+00,1.48E+00,9.57E-01,0.019234164
2.12E+03,1.41E+00,1.47E+00,9.56E-01,0.019373202
2.12E+03,1.40E+00,1.47E+00,9.56E-01,0.019568807
2.12E+03,1.39E+00,1.46E+00,9.55E-01,0.019808264
2.12E+03,1.39E+00,1.45E+00,9.55E-01,0.020073176
2.12E+03,1.38E+00,1.44E+00,9.54E-01,0.020338686
2.12E+03,1.37E+00,1.44E+00,9.54E-01,0.02057391
2.12E+03,1.36E+00,1.43E+00,9.53E-01,0.020753051
2.12E+03,1.35E+00,1.42E+00,9.53E-01,0.020859135
2.12E+03,1.34E+00,1.40E+00,9.53E-01,0.020887595
2.12E+03,1.33E+00,1.39E+00,9.53E-01,0.020844359
2.13E+03,1.32E+00,1.38E+00,9.53E-01,0.020741893
2.13E+03,1.30E+00,1.37E+00,9.54E-01,0.020593452
2.13E+03,1.29E+00,1.35E+00,9.54E-01,0.020407561
2.13E+03,1.28E+00,1.34E+00,9.55E-01,0.020192587
2.13E+03,1.26E+00,1.32E+00,9.55E-01,0.019956042
2.13E+03,1.25E+00,1.31E+00,9.56E-01,0.019711499
2.13E+03,1.23E+00,1.29E+00,9.56E-01,0.019477977
2.13E+03,1.22E+00,1.27E+00,9.57E-01,0.019276528
2.13E+03,1.20E+00,1.25E+00,9.57E-01,0.019123594
2.13E+03,1.18E+00,1.24E+00,9.57E-01,0.019024144
2.13E+03,1.17E+00,1.22E+00,9.57E-01,0.018971423
2.13E+03,1.15E+00,1.20E+00,9.57E-01,0.018951437
2.13E+03,1.13E+00,1.18E+00,9.57E-01,0.018951433
2.13E+03,1.10E+00,1.15E+00,9.57E-01,0.018967953
2.13E+03,1.08E+00,1.13E+00,9.57E-01,0.019010967
2.13E+03,1.06E+00,1.11E+00,9.57E-01,0.019097344
2.13E+03,1.04E+00,1.09E+00,9.57E-01,0.01924169
2.13E+03,1.02E+00,1.07E+00,9.56E-01,0.019443349
2.13E+03,1.00E+00,1.05E+00,9.56E-01,0.019681497
2.13E+03,9.81E-01,1.03E+00,9.55E-01,0.019918063
2.13E+03,9.65E-01,1.01E+00,9.55E-01,0.020111224
2.14E+03,9.49E-01,9.94E-01,9.54E-01,0.020231183
2.14E+03,9.35E-01,9.80E-01,9.54E-01,0.020268183
2.14E+03,9.22E-01,9.66E-01,9.54E-01,0.020236159
2.14E+03,9.10E-01,9.54E-01,9.55E-01,0.02016097
2.14E+03,8.99E-01,9.42E-01,9.55E-01,0.020066705
2.14E+03,8.89E-01,9.31E-01,9.55E-01,0.019963795
2.14E+03,8.79E-01,9.20E-01,9.55E-01,0.01984692
2.14E+03,8.68E-01,9.09E-01,9.56E-01,0.019701095
2.14E+03,8.58E-01,8.97E-01,9.56E-01,0.019514098
2.14E+03,8.47E-01,8.86E-01,9.57E-01,0.019285386
2.14E+03,8.37E-01,8.75E-01,9.57E-01,0.019029594
2.14E+03,8.27E-01,8.64E-01,9.58E-01,0.018770278
2.14E+03,8.17E-01,8.53E-01,9.58E-01,0.018528835
2.14E+03,8.07E-01,8.42E-01,9.59E-01,0.018317235
2.14E+03,7.97E-01,8.31E-01,9.59E-01,0.018136927
2.14E+03,7.87E-01,8.21E-01,9.59E-01,0.017984644
2.14E+03,7.77E-01,8.09E-01,9.60E-01,0.017861132
2.14E+03,7.66E-01,7.98E-01,9.60E-01,0.017777569
2.14E+03,7.56E-01,7.88E-01,9.60E-01,0.017752245
2.14E+03,7.46E-01,7.77E-01,9.60E-01,0.017801119
2.14E+03,7.36E-01,7.67E-01,9.60E-01,0.01792534
2.15E+03,7.26E-01,7.57E-01,9.59E-01,0.018108251
2.15E+03,7.16E-01,7.47E-01,9.59E-01,0.01831815
2.15E+03,7.07E-01,7.38E-01,9.58E-01,0.018523861
2.15E+03,6.97E-01,7.28E-01,9.58E-01,0.018710826
2.15E+03,6.88E-01,7.18E-01,9.57E-01,0.018887303
2.15E+03,6.79E-01,7.09E-01,9.57E-01,0.019079983
2.15E+03,6.70E-01,7.00E-01,9.57E-01,0.019313564
2.15E+03,6.61E-01,6.92E-01,9.56E-01,0.019588479
2.15E+03,6.52E-01,6.83E-01,9.55E-01,0.019867082
2.15E+03,6.43E-01,6.74E-01,9.55E-01,0.020078165
2.15E+03,6.34E-01,6.64E-01,9.55E-01,0.020138902
2.15E+03,6.25E-01,6.54E-01,9.55E-01,0.019989367
2.15E+03,6.15E-01,6.44E-01,9.56E-01,0.019619084
2.15E+03,6.06E-01,6.33E-01,9.57E-01,0.019081258
2.15E+03,5.96E-01,6.21E-01,9.58E-01,0.018479444
2.15E+03,5.85E-01,6.10E-01,9.60E-01,0.017934257
2.15E+03,5.74E-01,5.98E-01,9.60E-01,0.017546148
2.15E+03,5.63E-01,5.86E-01,9.61E-01,0.01736398
2.15E+03,5.50E-01,5.73E-01,9.61E-01,0.017377173
2.15E+03,5.37E-01,5.59E-01,9.60E-01,0.017529246
2.16E+03,5.22E-01,5.44E-01,9.60E-01,0.01774254
2.16E+03,5.08E-01,5.29E-01,9.60E-01,0.017949062
2.16E+03,4.93E-01,5.14E-01,9.59E-01,0.018106093
2.16E+03,4.79E-01,4.99E-01,9.59E-01,0.018203232
2.16E+03,4.65E-01,4.85E-01,9.59E-01,0.018251356
2.16E+03,4.54E-01,4.73E-01,9.59E-01,0.018272266
2.16E+03,4.45E-01,4.64E-01,9.59E-01,0.018283889
2.16E+03,4.39E-01,4.57E-01,9.59E-01,0.018298159
2.16E+03,4.36E-01,4.55E-01,9.59E-01,0.018321836
2.16E+03,4.37E-01,4.56E-01,9.59E-01,0.018359992
2.16E+03,4.42E-01,4.61E-01,9.58E-01,0.018415825
2.16E+03,4.49E-01,4.69E-01,9.58E-01,0.018485907
2.16E+03,4.58E-01,4.78E-01,9.58E-01,0.018555168
2.16E+03,4.68E-01,4.89E-01,9.58E-01,0.018597106
2.16E+03,4.79E-01,4.99E-01,9.58E-01,0.018576461
2.16E+03,4.88E-01,5.10E-01,9.58E-01,0.018460817
2.16E+03,4.98E-01,5.19E-01,9.59E-01,0.018228145
2.16E+03,5.07E-01,5.28E-01,9.60E-01,0.017877475
2.16E+03,5.16E-01,5.37E-01,9.61E-01,0.017428351
2.16E+03,5.25E-01,5.46E-01,9.62E-01,0.016918228
2.16E+03,5.34E-01,5.55E-01,9.63E-01,0.016395786
2.17E+03,5.43E-01,5.63E-01,9.64E-01,0.015913998
2.17E+03,5.51E-01,5.71E-01,9.65E-01,0.015522035
2.17E+03,5.60E-01,5.80E-01,9.65E-01,0.015262046
2.17E+03,5.68E-01,5.88E-01,9.66E-01,0.015160943
2.17E+03,5.75E-01,5.96E-01,9.66E-01,0.015225924
2.17E+03,5.83E-01,6.04E-01,9.65E-01,0.015441604
2.17E+03,5.90E-01,6.12E-01,9.64E-01,0.015772987
2.17E+03,5.97E-01,6.20E-01,9.63E-01,0.016173854
2.17E+03,6.03E-01,6.27E-01,9.62E-01,0.016599994
2.17E+03,6.09E-01,6.33E-01,9.62E-01,0.017020531
2.17E+03,6.13E-01,6.38E-01,9.61E-01,0.017421172
2.17E+03,6.16E-01,6.42E-01,9.60E-01,0.017799072
2.17E+03,6.19E-01,6.46E-01,9.59E-01,0.018153182
2.17E+03,6.22E-01,6.49E-01,9.58E-01,0.018471357
2.17E+03,6.23E-01,6.51E-01,9.58E-01,0.018723925
2.17E+03,6.25E-01,6.53E-01,9.57E-01,0.018867951
2.17E+03,6.26E-01,6.53E-01,9.57E-01,0.018863375
2.17E+03,6.26E-01,6.53E-01,9.58E-01,0.018688105
2.17E+03,6.26E-01,6.53E-01,9.59E-01,0.018357904
2.17E+03,6.26E-01,6.53E-01,9.60E-01,0.017924293
2.17E+03,6.27E-01,6.53E-01,9.61E-01,0.017467383
2.18E+03,6.28E-01,6.53E-01,9.61E-01,0.017070592
2.18E+03,6.30E-01,6.55E-01,9.62E-01,0.016793251
2.18E+03,6.33E-01,6.57E-01,9.62E-01,0.016653895
2.18E+03,6.35E-01,6.60E-01,9.62E-01,0.016628746
2.18E+03,6.38E-01,6.62E-01,9.62E-01,0.016666093
2.18E+03,6.40E-01,6.65E-01,9.62E-01,0.016708914
2.18E+03,6.41E-01,6.67E-01,9.62E-01,0.016715388
2.18E+03,6.43E-01,6.68E-01,9.62E-01,0.016670598
2.18E+03,6.44E-01,6.69E-01,9.63E-01,0.016585645
2.18E+03,6.45E-01,6.70E-01,9.63E-01,0.016488826
2.18E+03,6.46E-01,6.71E-01,9.63E-01,0.016412626
2.18E+03,6.47E-01,6.72E-01,9.63E-01,0.016382487
2.18E+03,6.48E-01,6.73E-01,9.63E-01,0.016409743
2.18E+03,6.49E-01,6.75E-01,9.63E-01,0.016490751
2.18E+03,6.52E-01,6.77E-01,9.62E-01,0.016608258
2.18E+03,6.55E-01,6.81E-01,9.62E-01,0.016735749
2.18E+03,6.59E-01,6.85E-01,9.62E-01,0.016844059
2.18E+03,6.64E-01,6.90E-01,9.62E-01,0.016908216
2.18E+03,6.69E-01,6.96E-01,9.62E-01,0.016915899
2.18E+03,6.75E-01,7.02E-01,9.62E-01,0.016873109
2.18E+03,6.80E-01,7.07E-01,9.62E-01,0.016804364
2.19E+03,6.86E-01,7.13E-01,9.62E-01,0.016746092
2.19E+03,6.91E-01,7.18E-01,9.62E-01,0.016732464
2.19E+03,6.97E-01,7.24E-01,9.62E-01,0.016781166
2.19E+03,7.02E-01,7.30E-01,9.62E-01,0.016883461
2.19E+03,7.08E-01,7.36E-01,9.62E-01,0.017003063
2.19E+03,7.13E-01,7.42E-01,9.61E-01,0.017091309
2.19E+03,7.19E-01,7.48E-01,9.61E-01,0.017106917
2.19E+03,7.24E-01,7.53E-01,9.62E-01,0.017034029
2.19E+03,7.29E-01,7.58E-01,9.62E-01,0.016892899
2.19E+03,7.34E-01,7.63E-01,9.62E-01,0.016731399
2.19E+03,7.39E-01,7.68E-01,9.62E-01,0.016606613
2.19E+03,7.44E-01,7.73E-01,9.63E-01,0.016561837
2.19E+03,7.49E-01,7.78E-01,9.62E-01,0.016609315
2.19E+03,7.54E-01,7.84E-01,9.62E-01,0.01672901
2.19E+03,7.59E-01,7.89E-01,9.62E-01,0.01688111
2.19E+03,7.63E-01,7.94E-01,9.62E-01,0.017024974
2.19E+03,7.68E-01,7.98E-01,9.61E-01,0.017138791
2.19E+03,7.72E-01,8.03E-01,9.61E-01,0.017222347
2.19E+03,7.76E-01,8.08E-01,9.61E-01,0.017291011
2.19E+03,7.81E-01,8.12E-01,9.61E-01,0.01735889
2.20E+03,7.85E-01,8.17E-01,9.61E-01,0.017425153
2.20E+03,7.90E-01,8.22E-01,9.61E-01,0.017469556
2.20E+03,7.94E-01,8.27E-01,9.61E-01,0.017461334
2.20E+03,7.99E-01,8.31E-01,9.61E-01,0.017376186
2.20E+03,8.03E-01,8.35E-01,9.61E-01,0.017210999
2.20E+03,8.07E-01,8.39E-01,9.62E-01,0.01698731
2.20E+03,8.11E-01,8.43E-01,9.62E-01,0.016745472
2.20E+03,8.15E-01,8.46E-01,9.63E-01,0.016523714
2.20E+03,8.19E-01,8.50E-01,9.63E-01,0.016344087
2.20E+03,8.23E-01,8.55E-01,9.63E-01,0.0162025
2.20E+03,8.27E-01,8.58E-01,9.64E-01,0.016076195
2.20E+03,8.31E-01,8.62E-01,9.64E-01,0.015941054
2.20E+03,8.35E-01,8.66E-01,9.64E-01,0.015788345
2.20E+03,8.39E-01,8.69E-01,9.65E-01,0.01563325
2.20E+03,8.42E-01,8.73E-01,9.65E-01,0.015510777
2.20E+03,8.46E-01,8.77E-01,9.65E-01,0.01545671
2.20E+03,8.50E-01,8.81E-01,9.65E-01,0.015489477
2.20E+03,8.54E-01,8.85E-01,9.65E-01,0.015596996
2.20E+03,8.58E-01,8.89E-01,9.64E-01,0.015741539
2.20E+03,8.61E-01,8.94E-01,9.64E-01,0.015873082
2.20E+03,8.65E-01,8.98E-01,9.64E-01,0.015951076
2.21E+03,8.69E-01,9.01E-01,9.64E-01,0.015958824
2.21E+03,8.73E-01,9.05E-01,9.64E-01,0.01590674
2.21E+03,8.77E-01,9.09E-01,9.64E-01,0.015821765
2.21E+03,8.81E-01,9.13E-01,9.64E-01,0.015731061
2.21E+03,8.85E-01,9.17E-01,9.65E-01,0.015649113
2.21E+03,8.89E-01,9.21E-01,9.65E-01,0.015572205
2.21E+03,8.92E-01,9.25E-01,9.65E-01,0.015486158
2.21E+03,8.96E-01,9.28E-01,9.65E-01,0.015379045
2.21E+03,9.00E-01,9.32E-01,9.65E-01,0.015251117
2.21E+03,9.03E-01,9.35E-01,9.66E-01,0.015119103
2.21E+03,9.07E-01,9.39E-01,9.66E-01,0.015008482
2.21E+03,9.11E-01,9.43E-01,9.66E-01,0.01494074
2.21E+03,9.15E-01,9.47E-01,9.66E-01,0.014925203
2.21E+03,9.19E-01,9.52E-01,9.66E-01,0.01495353
2.21E+03,9.23E-01,9.56E-01,9.66E-01,0.015008554
2.21E+03,9.27E-01,9.59E-01,9.66E-01,0.015072509
2.21E+03,9.30E-01,9.63E-01,9.66E-01,0.015136902
2.21E+03,9.34E-01,9.67E-01,9.66E-01,0.015204408
2.21E+03,9.38E-01,9.72E-01,9.65E-01,0.015283587
2.21E+03,9.42E-01,9.76E-01,9.65E-01,0.015380107
2.21E+03,9.46E-01,9.81E-01,9.65E-01,0.015489404
2.22E+03,9.50E-01,9.85E-01,9.65E-01,0.015597063
2.22E+03,9.54E-01,9.89E-01,9.65E-01,0.015684614
2.22E+03,9.58E-01,9.94E-01,9.64E-01,0.015739242
2.22E+03,9.62E-01,9.98E-01,9.64E-01,0.015760405
2.22E+03,9.67E-01,1.00E+00,9.64E-01,0.015759809
2.22E+03,9.71E-01,1.01E+00,9.64E-01,0.015754711
2.22E+03,9.76E-01,1.01E+00,9.64E-01,0.015756797
2.22E+03,9.81E-01,1.02E+00,9.64E-01,0.015765766
2.22E+03,9.86E-01,1.02E+00,9.64E-01,0.015770045
2.22E+03,9.91E-01,1.03E+00,9.64E-01,0.01575243
2.22E+03,9.95E-01,1.03E+00,9.64E-01,0.015701313
2.22E+03,1.00E+00,1.04E+00,9.65E-01,0.015618667
2.22E+03,1.00E+00,1.04E+00,9.65E-01,0.015519854
2.22E+03,1.01E+00,1.05E+00,9.65E-01,0.01542582
2.22E+03,1.01E+00,1.05E+00,9.65E-01,0.015355249
2.22E+03,1.02E+00,1.06E+00,9.65E-01,0.01531453
2.22E+03,1.02E+00,1.06E+00,9.65E-01,0.015297351
2.22E+03,1.03E+00,1.07E+00,9.65E-01,0.015291552
2.22E+03,1.03E+00,1.07E+00,9.65E-01,0.015285766
2.22E+03,1.04E+00,1.08E+00,9.65E-01,0.015280175
2.23E+03,1.04E+00,1.08E+00,9.65E-01,0.015287003
2.23E+03,1.05E+00,1.09E+00,9.65E-01,0.015322662
2.23E+03,1.06E+00,1.09E+00,9.65E-01,0.01539885
2.23E+03,1.06E+00,1.10E+00,9.65E-01,0.015516095
2.23E+03,1.07E+00,1.11E+00,9.65E-01,0.01566048
2.23E+03,1.07E+00,1.11E+00,9.64E-01,0.015810157
2.23E+03,1.08E+00,1.12E+00,9.64E-01,0.015942427
2.23E+03,1.08E+00,1.12E+00,9.64E-01,0.016042841
2.23E+03,1.09E+00,1.13E+00,9.64E-01,0.016107311
2.23E+03,1.09E+00,1.13E+00,9.64E-01,0.016139415
2.23E+03,1.10E+00,1.14E+00,9.64E-01,0.016142406
2.23E+03,1.11E+00,1.15E+00,9.64E-01,0.016114519
2.23E+03,1.11E+00,1.15E+00,9.64E-01,0.016050278
2.23E+03,1.12E+00,1.16E+00,9.64E-01,0.015943745
2.23E+03,1.12E+00,1.17E+00,9.64E-01,0.015797
2.23E+03,1.13E+00,1.17E+00,9.65E-01,0.015625315
