Wavenumber,Absorbance (I),Background (I0),T,A
2.46E+03,3.18E+00,3.23E+00,9.83E-01,0.007562477
2.46E+03,3.18E+00,3.23E+00,9.83E-01,0.007543297
2.46E+03,3.18E+00,3.23E+00,9.83E-01,0.00750884
2.46E+03,3.18E+00,3.23E+00,9.83E-01,0.007463207
2.46E+03,3.18E+00,3.23E+00,9.83E-01,0.007411715
2.46E+03,3.18E+00,3.23E+00,9.83E-01,0.007359315
2.46E+03,3.18E+00,3.23E+00,9.83E-01,0.007310111
2.46E+03,3.18E+00,3.23E+00,9.83E-01,0.007266463
2.46E+03,3.18E+00,3.23E+00,9.83E-01,0.007228863
2.46E+03,3.18E+00,3.23E+00,9.84E-01,0.007198477
2.46E+03,3.18E+00,3.23E+00,9.84E-01,0.007176556
2.46E+03,3.18E+00,3.23E+00,9.84E-01,0.007165583
2.46E+03,3.17E+00,3.23E+00,9.84E-01,0.007167492
2.46E+03,3.17E+00,3.23E+00,9.84E-01,0.007182728
2.47E+03,3.17E+00,3.23E+00,9.84E-01,0.00720731
2.47E+03,3.17E+00,3.22E+00,9.83E-01,0.007233324
2.47E+03,3.17E+00,3.22E+00,9.83E-01,0.007250954
2.47E+03,3.17E+00,3.22E+00,9.83E-01,0.007251069
2.47E+03,3.17E+00,3.22E+00,9.83E-01,0.00722949
2.47E+03,3.17E+00,3.22E+00,9.84E-01,0.007188423
2.47E+03,3.16E+00,3.22E+00,9.84E-01,0.007136317
2.47E+03,3.16E+00,3.21E+00,9.84E-01,0.007084343
2.47E+03,3.16E+00,3.21E+00,9.84E-01,0.007041955
2.47E+03,3.16E+00,3.21E+00,9.84E-01,0.007014369
2.47E+03,3.16E+00,3.21E+00,9.84E-01,0.006999578
2.47E+03,3.15E+00,3.21E+00,9.84E-01,0.006990812
2.47E+03,3.15E+00,3.20E+00,9.84E-01,0.006980442
2.47E+03,3.15E+00,3.20E+00,9.84E-01,0.00696345
2.47E+03,3.15E+00,3.20E+00,9.84E-01,0.006940704
2.47E+03,3.15E+00,3.20E+00,9.84E-01,0.006918146
2.47E+03,3.15E+00,3.20E+00,9.84E-01,0.00690478
2.47E+03,3.14E+00,3.19E+00,9.84E-01,0.006908512
2.47E+03,3.14E+00,3.19E+00,9.84E-01,0.006932873
2.47E+03,3.14E+00,3.19E+00,9.84E-01,0.006975107
2.47E+03,3.14E+00,3.19E+00,9.84E-01,0.007026923
2.48E+03,3.13E+00,3.19E+00,9.84E-01,0.007077009
2.48E+03,3.13E+00,3.18E+00,9.84E-01,0.007114986
2.48E+03,3.13E+00,3.18E+00,9.84E-01,0.007132776
2.48E+03,3.13E+00,3.18E+00,9.84E-01,0.007127831
2.48E+03,3.13E+00,3.18E+00,9.84E-01,0.007101697
2.48E+03,3.13E+00,3.18E+00,9.84E-01,0.007060461
2.48E+03,3.12E+00,3.17E+00,9.84E-01,0.007011455
2.48E+03,3.12E+00,3.17E+00,9.84E-01,0.006962804
2.48E+03,3.12E+00,3.17E+00,9.84E-01,0.006921162
2.48E+03,3.12E+00,3.17E+00,9.84E-01,0.006890312
2.48E+03,3.12E+00,3.17E+00,9.84E-01,0.006871419
2.48E+03,3.12E+00,3.16E+00,9.84E-01,0.006863349
2.48E+03,3.11E+00,3.16E+00,9.84E-01,0.0068626
2.48E+03,3.11E+00,3.16E+00,9.84E-01,0.006866232
2.48E+03,3.11E+00,3.16E+00,9.84E-01,0.00687119
2.48E+03,3.11E+00,3.16E+00,9.84E-01,0.006877016
2.48E+03,3.11E+00,3.16E+00,9.84E-01,0.006883827
2.48E+03,3.11E+00,3.16E+00,9.84E-01,0.006892429
2.48E+03,3.10E+00,3.15E+00,9.84E-01,0.006902202
2.48E+03,3.10E+00,3.15E+00,9.84E-01,0.006910176
2.48E+03,3.10E+00,3.15E+00,9.84E-01,0.006912079
2.49E+03,3.10E+00,3.15E+00,9.84E-01,0.006901794
2.49E+03,3.10E+00,3.15E+00,9.84E-01,0.006874582
2.49E+03,3.10E+00,3.15E+00,9.84E-01,0.006828299
2.49E+03,3.10E+00,3.14E+00,9.85E-01,0.006764031
2.49E+03,3.10E+00,3.14E+00,9.85E-01,0.006686524
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006603342
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006523088
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006455206
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006407889
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006388101
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006400281
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006444562
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006515911
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006602828
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006690485
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.0067618
2.49E+03,3.09E+00,3.14E+00,9.84E-01,0.006803474
2.49E+03,3.09E+00,3.14E+00,9.84E-01,0.006808638
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006779173
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006724502
2.49E+03,3.09E+00,3.14E+00,9.85E-01,0.006658236
2.50E+03,3.09E+00,3.13E+00,9.85E-01,0.006593267
2.50E+03,3.09E+00,3.13E+00,9.85E-01,0.006537914
2.50E+03,3.09E+00,3.13E+00,9.85E-01,0.00649489
2.50E+03,3.09E+00,3.13E+00,9.85E-01,0.006462034
2.50E+03,3.09E+00,3.13E+00,9.85E-01,0.006435118
2.50E+03,3.09E+00,3.13E+00,9.85E-01,0.006411711
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006392047
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006378576
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006374806
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006382847
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006402535
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006431776
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006468682
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006512092
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006561602
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006616262
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006672554
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006723311
2.50E+03,3.08E+00,3.13E+00,9.85E-01,0.006759071
2.50E+03,3.08E+00,3.12E+00,9.85E-01,0.006771327
2.51E+03,3.08E+00,3.12E+00,9.85E-01,0.006756618
2.51E+03,3.07E+00,3.12E+00,9.85E-01,0.006718735
2.51E+03,3.07E+00,3.12E+00,9.85E-01,0.006668783
2.51E+03,3.07E+00,3.12E+00,9.85E-01,0.006620963
2.51E+03,3.07E+00,3.12E+00,9.85E-01,0.006587501
2.51E+03,3.07E+00,3.12E+00,9.85E-01,0.006573771
2.51E+03,3.07E+00,3.12E+00,9.85E-01,0.006575585
2.51E+03,3.07E+00,3.12E+00,9.85E-01,0.006581765
2.51E+03,3.07E+00,3.12E+00,9.85E-01,0.006579079
2.51E+03,3.07E+00,3.12E+00,9.85E-01,0.006558104
2.51E+03,3.07E+00,3.12E+00,9.85E-01,0.006516193
2.51E+03,3.07E+00,3.12E+00,9.85E-01,0.00645828
2.51E+03,3.07E+00,3.12E+00,9.85E-01,0.006394432
2.51E+03,3.07E+00,3.12E+00,9.86E-01,0.006334692
2.51E+03,3.07E+00,3.12E+00,9.86E-01,0.00628495
2.51E+03,3.07E+00,3.12E+00,9.86E-01,0.006247986
2.51E+03,3.07E+00,3.11E+00,9.86E-01,0.006222681
2.51E+03,3.07E+00,3.11E+00,9.86E-01,0.006208087
2.51E+03,3.07E+00,3.11E+00,9.86E-01,0.006204306
2.51E+03,3.07E+00,3.11E+00,9.86E-01,0.006213025
2.51E+03,3.07E+00,3.11E+00,9.86E-01,0.00623463
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006266001
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006299606
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006324531
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006331162
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006315084
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006279366
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006234948
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006195254
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006170576
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006165788
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006176597
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006195096
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006212435
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006224783
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006233854
2.52E+03,3.07E+00,3.11E+00,9.86E-01,0.006246009
2.52E+03,3.07E+00,3.12E+00,9.86E-01,0.00626832
2.52E+03,3.07E+00,3.12E+00,9.86E-01,0.006302591
2.52E+03,3.07E+00,3.12E+00,9.85E-01,0.006345109
2.52E+03,3.07E+00,3.12E+00,9.85E-01,0.006386124
2.52E+03,3.07E+00,3.12E+00,9.85E-01,0.006414306
2.53E+03,3.07E+00,3.12E+00,9.85E-01,0.006421165
2.53E+03,3.07E+00,3.12E+00,9.85E-01,0.006403969
2.53E+03,3.07E+00,3.12E+00,9.85E-01,0.006366565
2.53E+03,3.08E+00,3.12E+00,9.86E-01,0.006316747
2.53E+03,3.08E+00,3.12E+00,9.86E-01,0.006263521
2.53E+03,3.08E+00,3.12E+00,9.86E-01,0.00621475
2.53E+03,3.08E+00,3.12E+00,9.86E-01,0.006176215
2.53E+03,3.08E+00,3.12E+00,9.86E-01,0.00615243
2.53E+03,3.08E+00,3.12E+00,9.86E-01,0.006147548
2.53E+03,3.08E+00,3.12E+00,9.86E-01,0.006166017
2.53E+03,3.08E+00,3.13E+00,9.86E-01,0.006210576
2.53E+03,3.08E+00,3.13E+00,9.86E-01,0.006279903
2.53E+03,3.08E+00,3.13E+00,9.85E-01,0.006367734
2.53E+03,3.08E+00,3.13E+00,9.85E-01,0.006461515
2.53E+03,3.09E+00,3.13E+00,9.85E-01,0.006546507
2.53E+03,3.09E+00,3.13E+00,9.85E-01,0.006607975
2.53E+03,3.09E+00,3.13E+00,9.85E-01,0.006637106
2.53E+03,3.09E+00,3.14E+00,9.85E-01,0.006632235
2.53E+03,3.09E+00,3.14E+00,9.85E-01,0.006598092
2.53E+03,3.09E+00,3.14E+00,9.85E-01,0.006543463
2.54E+03,3.09E+00,3.14E+00,9.85E-01,0.006475939
2.54E+03,3.09E+00,3.14E+00,9.85E-01,0.006400966
2.54E+03,3.10E+00,3.14E+00,9.86E-01,0.006319795
2.54E+03,3.10E+00,3.14E+00,9.86E-01,0.006232828
2.54E+03,3.10E+00,3.14E+00,9.86E-01,0.006142065
2.54E+03,3.10E+00,3.14E+00,9.86E-01,0.006053591
2.54E+03,3.10E+00,3.14E+00,9.86E-01,0.005977246
2.54E+03,3.10E+00,3.15E+00,9.86E-01,0.005923025
2.54E+03,3.11E+00,3.15E+00,9.87E-01,0.005898631
2.54E+03,3.11E+00,3.15E+00,9.86E-01,0.005904514
2.54E+03,3.11E+00,3.15E+00,9.86E-01,0.005934069
2.54E+03,3.11E+00,3.15E+00,9.86E-01,0.005975552
2.54E+03,3.11E+00,3.16E+00,9.86E-01,0.006015737
2.54E+03,3.11E+00,3.16E+00,9.86E-01,0.006044876
2.54E+03,3.12E+00,3.16E+00,9.86E-01,0.00605887
2.54E+03,3.12E+00,3.16E+00,9.86E-01,0.006060289
2.54E+03,3.12E+00,3.16E+00,9.86E-01,0.006055523
2.54E+03,3.12E+00,3.17E+00,9.86E-01,0.006052056
2.54E+03,3.12E+00,3.17E+00,9.86E-01,0.00605435
2.54E+03,3.13E+00,3.17E+00,9.86E-01,0.006063404
2.54E+03,3.13E+00,3.17E+00,9.86E-01,0.006076124
2.55E+03,3.13E+00,3.17E+00,9.86E-01,0.006088057
2.55E+03,3.13E+00,3.18E+00,9.86E-01,0.006095154
2.55E+03,3.14E+00,3.18E+00,9.86E-01,0.006095318
2.55E+03,3.14E+00,3.18E+00,9.86E-01,0.006089325
2.55E+03,3.14E+00,3.19E+00,9.86E-01,0.006080135
2.55E+03,3.14E+00,3.19E+00,9.86E-01,0.006070997
2.55E+03,3.15E+00,3.19E+00,9.86E-01,0.006064721
2.55E+03,3.15E+00,3.19E+00,9.86E-01,0.006062208
2.55E+03,3.15E+00,3.20E+00,9.86E-01,0.006062697
2.55E+03,3.15E+00,3.20E+00,9.86E-01,0.006063744
2.55E+03,3.16E+00,3.20E+00,9.86E-01,0.006062106
2.55E+03,3.16E+00,3.21E+00,9.86E-01,0.006054659
2.55E+03,3.16E+00,3.21E+00,9.86E-01,0.006039545
2.55E+03,3.17E+00,3.21E+00,9.86E-01,0.006016065
2.55E+03,3.17E+00,3.22E+00,9.86E-01,0.005985172
2.55E+03,3.17E+00,3.22E+00,9.86E-01,0.005948421
2.55E+03,3.18E+00,3.22E+00,9.86E-01,0.005908313
2.55E+03,3.18E+00,3.22E+00,9.87E-01,0.005866878
2.55E+03,3.19E+00,3.23E+00,9.87E-01,0.005826522
2.55E+03,3.19E+00,3.23E+00,9.87E-01,0.005789833
2.55E+03,3.19E+00,3.24E+00,9.87E-01,0.005759485
2.56E+03,3.20E+00,3.24E+00,9.87E-01,0.005739231
2.56E+03,3.20E+00,3.24E+00,9.87E-01,0.00573253
2.56E+03,3.20E+00,3.25E+00,9.87E-01,0.005741253
2.56E+03,3.21E+00,3.25E+00,9.87E-01,0.005764592
2.56E+03,3.21E+00,3.25E+00,9.87E-01,0.005797686
2.56E+03,3.21E+00,3.26E+00,9.87E-01,0.005832513
2.56E+03,3.22E+00,3.26E+00,9.87E-01,0.005859618
2.56E+03,3.22E+00,3.27E+00,9.87E-01,0.005870707
2.56E+03,3.23E+00,3.27E+00,9.87E-01,0.005862389
2.56E+03,3.23E+00,3.27E+00,9.87E-01,0.005837959
2.56E+03,3.24E+00,3.28E+00,9.87E-01,0.005805897
2.56E+03,3.24E+00,3.28E+00,9.87E-01,0.005778726
2.56E+03,3.24E+00,3.29E+00,9.87E-01,0.005767363
2.56E+03,3.25E+00,3.29E+00,9.87E-01,0.005778921
2.56E+03,3.25E+00,3.30E+00,9.87E-01,0.005812738
2.56E+03,3.26E+00,3.30E+00,9.87E-01,0.005862215
2.56E+03,3.26E+00,3.31E+00,9.86E-01,0.005916892
2.56E+03,3.27E+00,3.31E+00,9.86E-01,0.005966131
2.56E+03,3.27E+00,3.32E+00,9.86E-01,0.006002686
2.56E+03,3.28E+00,3.32E+00,9.86E-01,0.006024079
2.56E+03,3.28E+00,3.33E+00,9.86E-01,0.006032905
2.57E+03,3.29E+00,3.33E+00,9.86E-01,0.006033569
2.57E+03,3.29E+00,3.34E+00,9.86E-01,0.006031326
2.57E+03,3.30E+00,3.34E+00,9.86E-01,0.006029589
2.57E+03,3.30E+00,3.35E+00,9.86E-01,0.006028689
2.57E+03,3.31E+00,3.35E+00,9.86E-01,0.00602692
2.57E+03,3.31E+00,3.36E+00,9.86E-01,0.006022
2.57E+03,3.32E+00,3.37E+00,9.86E-01,0.006011159
2.57E+03,3.32E+00,3.37E+00,9.86E-01,0.0059934
2.57E+03,3.33E+00,3.38E+00,9.86E-01,0.005968734
2.57E+03,3.34E+00,3.38E+00,9.86E-01,0.005939413
2.57E+03,3.34E+00,3.39E+00,9.86E-01,0.005909446
2.57E+03,3.35E+00,3.39E+00,9.87E-01,0.005883347
2.57E+03,3.35E+00,3.40E+00,9.87E-01,0.005866511
2.57E+03,3.36E+00,3.41E+00,9.87E-01,0.005863187
2.57E+03,3.37E+00,3.41E+00,9.87E-01,0.005874014
2.57E+03,3.37E+00,3.42E+00,9.87E-01,0.005896259
2.57E+03,3.38E+00,3.43E+00,9.86E-01,0.005922217
2.57E+03,3.39E+00,3.43E+00,9.86E-01,0.005941144
2.57E+03,3.39E+00,3.44E+00,9.86E-01,0.005942018
2.57E+03,3.40E+00,3.45E+00,9.86E-01,0.005917641
2.58E+03,3.41E+00,3.45E+00,9.87E-01,0.005866744
2.58E+03,3.41E+00,3.46E+00,9.87E-01,0.005795464
2.58E+03,3.42E+00,3.47E+00,9.87E-01,0.005716094
2.58E+03,3.43E+00,3.47E+00,9.87E-01,0.005642798
2.58E+03,3.44E+00,3.48E+00,9.87E-01,0.005588964
2.58E+03,3.44E+00,3.49E+00,9.87E-01,0.005562145
2.58E+03,3.45E+00,3.50E+00,9.87E-01,0.005562555
2.58E+03,3.46E+00,3.50E+00,9.87E-01,0.005584821
2.58E+03,3.47E+00,3.51E+00,9.87E-01,0.00561828
2.58E+03,3.47E+00,3.52E+00,9.87E-01,0.005652023
2.58E+03,3.48E+00,3.53E+00,9.87E-01,0.005676974
2.58E+03,3.49E+00,3.53E+00,9.87E-01,0.005688036
2.58E+03,3.50E+00,3.54E+00,9.87E-01,0.00568471
2.58E+03,3.50E+00,3.55E+00,9.87E-01,0.005670016
2.58E+03,3.51E+00,3.56E+00,9.87E-01,0.00565002
2.58E+03,3.52E+00,3.57E+00,9.87E-01,0.005631136
2.58E+03,3.53E+00,3.57E+00,9.87E-01,0.005619754
2.58E+03,3.54E+00,3.58E+00,9.87E-01,0.00561946
2.58E+03,3.55E+00,3.59E+00,9.87E-01,0.005630661
2.58E+03,3.55E+00,3.60E+00,9.87E-01,0.005650815
2.58E+03,3.56E+00,3.61E+00,9.87E-01,0.005675221
2.59E+03,3.57E+00,3.62E+00,9.87E-01,0.005697608
2.59E+03,3.58E+00,3.63E+00,9.87E-01,0.005714056
2.59E+03,3.59E+00,3.64E+00,9.87E-01,0.005723118
2.59E+03,3.60E+00,3.65E+00,9.87E-01,0.005727196
2.59E+03,3.61E+00,3.66E+00,9.87E-01,0.005731093
2.59E+03,3.62E+00,3.67E+00,9.87E-01,0.005739677
2.59E+03,3.63E+00,3.68E+00,9.87E-01,0.005756057
2.59E+03,3.64E+00,3.69E+00,9.87E-01,0.005779397
2.59E+03,3.65E+00,3.70E+00,9.87E-01,0.005805167
2.59E+03,3.66E+00,3.71E+00,9.87E-01,0.005827015
2.59E+03,3.67E+00,3.72E+00,9.87E-01,0.005839413
2.59E+03,3.68E+00,3.73E+00,9.87E-01,0.005839585
2.59E+03,3.69E+00,3.74E+00,9.87E-01,0.00582891
2.59E+03,3.70E+00,3.75E+00,9.87E-01,0.005812685
2.59E+03,3.71E+00,3.76E+00,9.87E-01,0.005796793
2.59E+03,3.72E+00,3.77E+00,9.87E-01,0.005786441
2.59E+03,3.73E+00,3.78E+00,9.87E-01,0.005783977
2.59E+03,3.74E+00,3.79E+00,9.87E-01,0.005788963
2.59E+03,3.76E+00,3.81E+00,9.87E-01,0.005799316
2.59E+03,3.77E+00,3.82E+00,9.87E-01,0.005812561
2.59E+03,3.78E+00,3.83E+00,9.87E-01,0.005827562
2.60E+03,3.79E+00,3.84E+00,9.87E-01,0.005843984
2.60E+03,3.80E+00,3.85E+00,9.87E-01,0.005861323
2.60E+03,3.81E+00,3.86E+00,9.87E-01,0.005878246
2.60E+03,3.82E+00,3.88E+00,9.87E-01,0.005891118
2.60E+03,3.84E+00,3.89E+00,9.87E-01,0.005895213
2.60E+03,3.85E+00,3.90E+00,9.87E-01,0.005886149
2.60E+03,3.86E+00,3.91E+00,9.87E-01,0.005862204
2.60E+03,3.87E+00,3.93E+00,9.87E-01,0.005825992
2.60E+03,3.89E+00,3.94E+00,9.87E-01,0.005784775
2.60E+03,3.90E+00,3.95E+00,9.87E-01,0.005748675
2.60E+03,3.91E+00,3.97E+00,9.87E-01,0.005727978
2.60E+03,3.93E+00,3.98E+00,9.87E-01,0.005729787
2.60E+03,3.94E+00,3.99E+00,9.87E-01,0.005756149
2.60E+03,3.95E+00,4.01E+00,9.87E-01,0.005801908
2.60E+03,3.97E+00,4.02E+00,9.87E-01,0.005856877
2.60E+03,3.98E+00,4.04E+00,9.86E-01,0.005907166
2.60E+03,3.99E+00,4.05E+00,9.86E-01,0.005939314
2.60E+03,4.01E+00,4.06E+00,9.86E-01,0.00594295
2.60E+03,4.02E+00,4.08E+00,9.86E-01,0.005913861
2.60E+03,4.04E+00,4.09E+00,9.87E-01,0.005854915
2.60E+03,4.05E+00,4.11E+00,9.87E-01,0.0057753
2.61E+03,4.07E+00,4.12E+00,9.87E-01,0.005688746
2.61E+03,4.08E+00,4.14E+00,9.87E-01,0.005609304
2.61E+03,4.10E+00,4.15E+00,9.87E-01,0.005548324
2.61E+03,4.11E+00,4.17E+00,9.87E-01,0.005511229
2.61E+03,4.13E+00,4.18E+00,9.87E-01,0.00549715
2.61E+03,4.15E+00,4.20E+00,9.87E-01,0.005499707
2.61E+03,4.16E+00,4.21E+00,9.87E-01,0.005510089
2.61E+03,4.18E+00,4.23E+00,9.87E-01,0.005520568
2.61E+03,4.19E+00,4.25E+00,9.87E-01,0.005526774
2.61E+03,4.21E+00,4.26E+00,9.87E-01,0.005529355
2.61E+03,4.23E+00,4.28E+00,9.87E-01,0.005531654
2.61E+03,4.24E+00,4.30E+00,9.87E-01,0.005538484
2.61E+03,4.26E+00,4.32E+00,9.87E-01,0.00555252
2.61E+03,4.28E+00,4.33E+00,9.87E-01,0.005573339
2.61E+03,4.30E+00,4.35E+00,9.87E-01,0.005598071
2.61E+03,4.31E+00,4.37E+00,9.87E-01,0.005622678
2.61E+03,4.33E+00,4.39E+00,9.87E-01,0.005644412
2.61E+03,4.35E+00,4.41E+00,9.87E-01,0.005662943
2.61E+03,4.37E+00,4.42E+00,9.87E-01,0.005679652
2.61E+03,4.38E+00,4.44E+00,9.87E-01,0.005697056
2.62E+03,4.40E+00,4.46E+00,9.87E-01,0.005715428
2.62E+03,4.42E+00,4.48E+00,9.87E-01,0.005733369
2.62E+03,4.44E+00,4.50E+00,9.87E-01,0.005747626
2.62E+03,4.46E+00,4.52E+00,9.87E-01,0.005754561
2.62E+03,4.48E+00,4.54E+00,9.87E-01,0.005753461
2.62E+03,4.50E+00,4.56E+00,9.87E-01,0.00574646
2.62E+03,4.52E+00,4.58E+00,9.87E-01,0.005738107
2.62E+03,4.54E+00,4.60E+00,9.87E-01,0.005733921
2.62E+03,4.56E+00,4.62E+00,9.87E-01,0.005736809
2.62E+03,4.58E+00,4.64E+00,9.87E-01,0.005745909
2.62E+03,4.60E+00,4.66E+00,9.87E-01,0.005756636
2.62E+03,4.62E+00,4.68E+00,9.87E-01,0.005763329
2.62E+03,4.64E+00,4.70E+00,9.87E-01,0.005761924
2.62E+03,4.66E+00,4.72E+00,9.87E-01,0.005752416
2.62E+03,4.68E+00,4.75E+00,9.87E-01,0.005738902
2.62E+03,4.70E+00,4.77E+00,9.87E-01,0.005727635
2.62E+03,4.73E+00,4.79E+00,9.87E-01,0.005724102
2.62E+03,4.75E+00,4.81E+00,9.87E-01,0.00573043
2.62E+03,4.77E+00,4.83E+00,9.87E-01,0.005744611
2.62E+03,4.79E+00,4.86E+00,9.87E-01,0.005761348
2.62E+03,4.82E+00,4.88E+00,9.87E-01,0.005776011
2.63E+03,4.84E+00,4.90E+00,9.87E-01,0.005786915
2.63E+03,4.86E+00,4.93E+00,9.87E-01,0.005795891
2.63E+03,4.88E+00,4.95E+00,9.87E-01,0.005808432
2.63E+03,4.91E+00,4.97E+00,9.87E-01,0.005829354
2.63E+03,4.93E+00,5.00E+00,9.87E-01,0.005860907
2.63E+03,4.96E+00,5.02E+00,9.87E-01,0.005900217
2.63E+03,4.98E+00,5.05E+00,9.86E-01,0.005940484
2.63E+03,5.00E+00,5.07E+00,9.86E-01,0.005973187
2.63E+03,5.03E+00,5.10E+00,9.86E-01,0.005991379
2.63E+03,5.05E+00,5.12E+00,9.86E-01,0.005992819
2.63E+03,5.08E+00,5.15E+00,9.86E-01,0.005978723
2.63E+03,5.10E+00,5.17E+00,9.86E-01,0.005954225
2.63E+03,5.13E+00,5.20E+00,9.86E-01,0.005924425
2.63E+03,5.16E+00,5.23E+00,9.87E-01,0.00589293
2.63E+03,5.18E+00,5.25E+00,9.87E-01,0.005861418
2.63E+03,5.21E+00,5.28E+00,9.87E-01,0.005831142
2.63E+03,5.23E+00,5.30E+00,9.87E-01,0.00580391
2.63E+03,5.26E+00,5.33E+00,9.87E-01,0.005783842
2.63E+03,5.29E+00,5.36E+00,9.87E-01,0.005776132
2.63E+03,5.31E+00,5.38E+00,9.87E-01,0.005786824
2.63E+03,5.34E+00,5.41E+00,9.87E-01,0.005817877
2.64E+03,5.37E+00,5.44E+00,9.87E-01,0.005866746
2.64E+03,5.39E+00,5.47E+00,9.86E-01,0.005925884
2.64E+03,5.42E+00,5.50E+00,9.86E-01,0.005984571
2.64E+03,5.45E+00,5.52E+00,9.86E-01,0.006031821
2.64E+03,5.48E+00,5.55E+00,9.86E-01,0.006060365
2.64E+03,5.50E+00,5.58E+00,9.86E-01,0.006067802
2.64E+03,5.53E+00,5.61E+00,9.86E-01,0.006057157
2.64E+03,5.56E+00,5.64E+00,9.86E-01,0.006035065
2.64E+03,5.59E+00,5.67E+00,9.86E-01,0.006008933
2.64E+03,5.62E+00,5.70E+00,9.86E-01,0.005985399
2.64E+03,5.65E+00,5.73E+00,9.86E-01,0.005967989
2.64E+03,5.68E+00,5.76E+00,9.86E-01,0.005958312
2.64E+03,5.71E+00,5.79E+00,9.86E-01,0.005956052
2.64E+03,5.74E+00,5.82E+00,9.86E-01,0.005959538
2.64E+03,5.77E+00,5.85E+00,9.86E-01,0.005967255
2.64E+03,5.80E+00,5.88E+00,9.86E-01,0.005977147
2.64E+03,5.83E+00,5.91E+00,9.86E-01,0.005986912
2.64E+03,5.86E+00,5.94E+00,9.86E-01,0.005994559
2.64E+03,5.89E+00,5.97E+00,9.86E-01,0.005998547
2.64E+03,5.92E+00,6.00E+00,9.86E-01,0.005997891
2.64E+03,5.95E+00,6.03E+00,9.86E-01,0.005992711
2.65E+03,5.98E+00,6.06E+00,9.86E-01,0.005983819
2.65E+03,6.01E+00,6.09E+00,9.86E-01,0.005972018
2.65E+03,6.04E+00,6.13E+00,9.86E-01,0.005957787
2.65E+03,6.07E+00,6.16E+00,9.86E-01,0.005940782
2.65E+03,6.10E+00,6.19E+00,9.86E-01,0.00592103
2.65E+03,6.13E+00,6.22E+00,9.87E-01,0.005899307
2.65E+03,6.16E+00,6.25E+00,9.87E-01,0.005877584
2.65E+03,6.19E+00,6.28E+00,9.87E-01,0.005859566
2.65E+03,6.23E+00,6.31E+00,9.87E-01,0.00584847
2.65E+03,6.26E+00,6.34E+00,9.87E-01,0.005846451
2.65E+03,6.29E+00,6.37E+00,9.87E-01,0.005852726
2.65E+03,6.32E+00,6.40E+00,9.87E-01,0.005863706
2.65E+03,6.35E+00,6.43E+00,9.87E-01,0.005873781
2.65E+03,6.38E+00,6.46E+00,9.87E-01,0.005877689
2.65E+03,6.41E+00,6.49E+00,9.87E-01,0.00587197
2.65E+03,6.44E+00,6.52E+00,9.87E-01,0.005857008
2.65E+03,6.47E+00,6.55E+00,9.87E-01,0.005836103
2.65E+03,6.49E+00,6.58E+00,9.87E-01,0.005814176
2.65E+03,6.52E+00,6.61E+00,9.87E-01,0.005795707
2.65E+03,6.55E+00,6.64E+00,9.87E-01,0.00578289
2.66E+03,6.58E+00,6.67E+00,9.87E-01,0.005775531
2.66E+03,6.61E+00,6.70E+00,9.87E-01,0.005771788
2.66E+03,6.64E+00,6.72E+00,9.87E-01,0.005769954
